Daporinad,C1,0.025925486
Daporinad,C2,0.020919448
Daporinad,C2,0.010239988
Daporinad,C1,0.006766761
Daporinad,C1,0.016045724
Daporinad,C2,0.012002345
Daporinad,C1,0.007721092
Daporinad,C1,0.002669774
Daporinad,C2,0.013990217
Daporinad,C2,0.011512026
Daporinad,C2,0.027389616
Daporinad,C2,0.001901849
Daporinad,C2,0.00976227
Daporinad,C2,0.030086484
Daporinad,C2,0.006912401
Daporinad,C2,0.027690955
Daporinad,C1,0.003117185
Daporinad,C1,0.005184281
Daporinad,C1,0.036782115
Daporinad,C2,0.006345718
Daporinad,C2,0.033720177
Daporinad,C2,0.013614475
Daporinad,C1,0.009296674
Daporinad,C1,0.007371223
Daporinad,C1,0.008516142
Daporinad,C2,0.01931029
Daporinad,C1,0.011208715
Daporinad,C2,0.01013222
Daporinad,C1,0.014445149
Daporinad,C2,0.010104655
Daporinad,C1,0.012371569
Daporinad,C2,0.014863378
Daporinad,C2,0.026190678
Daporinad,C1,0.016111158
Daporinad,C1,0.0074075
Daporinad,C1,0.013229085
Daporinad,C1,0.005487007
Daporinad,C2,0.0170845
Daporinad,C1,0.00998726
Daporinad,C1,0.014226084
Daporinad,C1,0.025631115
Daporinad,C1,0.051355013
Daporinad,C2,0.016389969
Daporinad,C2,0.010168181
Daporinad,C1,0.010531311
Daporinad,C2,0.016872965
Daporinad,C1,0.008635031
Daporinad,C1,0.026213023
Daporinad,C2,0.01774997
Daporinad,C1,0.021309627
Daporinad,C1,0.009771543
Daporinad,C1,0.010748524
Daporinad,C2,0.009954232
Daporinad,C2,0.005223401
Daporinad,C1,0.077282438
Daporinad,C2,0.007402944
Daporinad,C2,0.004715301
Daporinad,C2,0.011586279
Daporinad,C2,0.028659582
Daporinad,C2,0.024457636
Daporinad,C2,0.007558986
Daporinad,C2,0.027007953
Daporinad,C2,0.008565783
Daporinad,C2,0.01817413
Daporinad,C2,0.005480509
Daporinad,C1,0.009191184
Daporinad,C1,0.020959506
Daporinad,C2,0.017518428
Daporinad,C1,0.009239084
Daporinad,C2,0.024044134
Daporinad,C2,0.011842984
Daporinad,C1,0.015374375
Daporinad,C1,0.001314016
Daporinad,C1,0.005799753
Daporinad,C2,0.006205529
Daporinad,C2,0.008821943
Daporinad,C2,0.003800771
Daporinad,C1,0.012690961
Daporinad,C1,0.01865661
Daporinad,C1,0.011285018
Daporinad,C2,0.219540959
Daporinad,C2,0.010354728
Daporinad,C2,0.014396054
Daporinad,C2,0.013747024
Daporinad,C1,0.011476859
Daporinad,C1,0.005050563
Daporinad,C2,0.012605497
Daporinad,C2,0.062885521
Daporinad,C2,0.014185766
Daporinad,C2,0.008491809
Daporinad,C1,0.011956158
Daporinad,C2,0.027773475
Daporinad,C2,0.009391606
Daporinad,C2,0.013393265
Daporinad,C2,0.014383769
Daporinad,C2,0.247428482
Daporinad,C1,0.012129116
Daporinad,C2,0.011649962
Daporinad,C2,0.015155727
Daporinad,C2,0.010389298
Daporinad,C2,0.051934267
Daporinad,C2,0.016470974
Daporinad,C2,0.008057021
Daporinad,C1,0.016153837
Daporinad,C1,0.022015947
Daporinad,C1,0.02094901
Daporinad,C2,0.018788754
Daporinad,C1,0.015711021
Daporinad,C2,0.021049619
Daporinad,C1,0.014426347
Daporinad,C1,0.017216241
Daporinad,C2,0.010963748
Daporinad,C1,0.007111072
Daporinad,C1,0.0200467
Daporinad,C2,0.01455112
Daporinad,C2,0.007673381
Daporinad,C2,0.011020693
Daporinad,C2,0.011550036
Daporinad,C1,0.017508509
Daporinad,C2,0.004339137
Daporinad,C2,0.008754021
Daporinad,C2,0.009400815
Daporinad,C2,0.008459121
Daporinad,C2,0.01116376
Daporinad,C2,0.01312617
Daporinad,C1,0.011555295
Daporinad,C2,0.00644544
Daporinad,C2,0.007268422
Daporinad,C1,0.009370344
Daporinad,C1,0.010833437
Daporinad,C2,0.019659348
Daporinad,C2,0.007798471
Daporinad,C2,0.009415721
Daporinad,C2,0.003690782
Daporinad,C1,0.014796585
Daporinad,C2,0.020551213
Daporinad,C2,0.009248409
Daporinad,C1,0.006016823
Daporinad,C1,0.035538935
Daporinad,C2,0.005506341
Daporinad,C1,0.010396413
Daporinad,C1,0.027109126
Daporinad,C1,0.01212616
Daporinad,C2,0.012251843
Daporinad,C1,0.02952904
Daporinad,C1,0.008323434
