Vinorelbine,C1,0.091778851
Vinorelbine,C2,0.070910093
Vinorelbine,C2,0.028176018
Vinorelbine,C1,0.037303534
Vinorelbine,C1,0.069314957
Vinorelbine,C2,0.033624649
Vinorelbine,C1,0.132544779
Vinorelbine,C1,0.010099366
Vinorelbine,C2,0.060043614
Vinorelbine,C2,0.031450151
Vinorelbine,C2,0.069996365
Vinorelbine,C2,0.006989058
Vinorelbine,C2,0.029761473
Vinorelbine,C2,0.096086738
Vinorelbine,C2,0.025402791
Vinorelbine,C2,0.096437631
Vinorelbine,C1,0.011699944
Vinorelbine,C1,0.00780098
Vinorelbine,C1,0.094833122
Vinorelbine,C2,0.023811458
Vinorelbine,C2,0.044843387
Vinorelbine,C2,0.031499055
Vinorelbine,C1,0.047262152
Vinorelbine,C1,0.028292633
Vinorelbine,C1,0.081647124
Vinorelbine,C2,0.048534787
Vinorelbine,C1,0.046529588
Vinorelbine,C2,0.042276282
Vinorelbine,C1,0.081102063
Vinorelbine,C2,0.028340387
Vinorelbine,C1,0.056548803
Vinorelbine,C2,0.061226178
Vinorelbine,C2,0.098324784
Vinorelbine,C1,0.06895992
Vinorelbine,C1,0.043073659
Vinorelbine,C1,0.062751423
Vinorelbine,C1,0.024112884
Vinorelbine,C2,0.060404058
Vinorelbine,C1,0.042869593
Vinorelbine,C1,0.056946544
Vinorelbine,C1,0.086525038
Vinorelbine,C1,0.11274473
Vinorelbine,C2,0.053919214
Vinorelbine,C2,0.036495971
Vinorelbine,C1,0.033600252
Vinorelbine,C2,0.078594638
Vinorelbine,C1,0.033825441
Vinorelbine,C1,0.04220735
Vinorelbine,C2,0.067725026
Vinorelbine,C1,0.07883147
Vinorelbine,C1,0.045529692
Vinorelbine,C1,0.031140481
Vinorelbine,C2,0.041627592
Vinorelbine,C2,0.017664336
Vinorelbine,C1,0.062322107
Vinorelbine,C2,0.011959827
Vinorelbine,C2,0.018711891
Vinorelbine,C2,0.031219146
Vinorelbine,C2,0.132215281
Vinorelbine,C2,0.058756939
Vinorelbine,C2,0.014759682
Vinorelbine,C2,0.125361765
Vinorelbine,C2,0.025788632
Vinorelbine,C2,0.037153291
Vinorelbine,C2,0.013346239
Vinorelbine,C1,0.062292751
Vinorelbine,C1,0.075343075
Vinorelbine,C2,0.047768635
Vinorelbine,C1,0.024650534
Vinorelbine,C2,0.078122354
Vinorelbine,C2,0.041394695
Vinorelbine,C1,0.013572222
Vinorelbine,C1,0.006019706
Vinorelbine,C1,0.014538794
Vinorelbine,C2,0.024645727
Vinorelbine,C2,0.024565623
Vinorelbine,C2,0.014855555
Vinorelbine,C1,0.07533737
Vinorelbine,C1,0.088657267
Vinorelbine,C1,0.055714365
Vinorelbine,C2,0.055305957
Vinorelbine,C2,0.035699872
Vinorelbine,C2,0.041590759
Vinorelbine,C2,0.0668229
Vinorelbine,C1,0.075277743
Vinorelbine,C1,0.02413603
Vinorelbine,C2,0.040098566
Vinorelbine,C2,0.089535175
Vinorelbine,C2,0.044333183
Vinorelbine,C2,0.026065721
Vinorelbine,C1,0.034247375
Vinorelbine,C2,0.063464838
Vinorelbine,C2,0.031273679
Vinorelbine,C2,0.027770898
Vinorelbine,C2,0.047537385
Vinorelbine,C2,0.09794839
Vinorelbine,C1,0.067177836
Vinorelbine,C2,0.064049967
Vinorelbine,C2,0.061492189
Vinorelbine,C2,0.025197157
Vinorelbine,C2,0.160520838
Vinorelbine,C2,0.02766748
Vinorelbine,C2,0.049354154
Vinorelbine,C1,0.083676852
Vinorelbine,C1,0.054782359
Vinorelbine,C1,0.038640348
Vinorelbine,C2,0.080647403
Vinorelbine,C1,0.060359719
Vinorelbine,C2,0.039230368
Vinorelbine,C1,0.043503866
Vinorelbine,C1,0.061082521
Vinorelbine,C2,0.052967891
Vinorelbine,C1,0.032413511
Vinorelbine,C1,0.079781509
Vinorelbine,C2,0.064237231
Vinorelbine,C2,0.047379955
Vinorelbine,C2,0.034609461
Vinorelbine,C2,0.017081195
Vinorelbine,C1,0.107185132
Vinorelbine,C2,0.067684784
Vinorelbine,C2,0.058368889
Vinorelbine,C2,0.049950088
Vinorelbine,C2,0.031925731
Vinorelbine,C2,0.022568631
Vinorelbine,C2,0.032504806
Vinorelbine,C1,0.060966242
Vinorelbine,C2,0.026390119
Vinorelbine,C2,0.035295619
Vinorelbine,C1,0.049832278
Vinorelbine,C1,0.041850511
Vinorelbine,C2,0.035615093
Vinorelbine,C2,0.043419278
Vinorelbine,C2,0.027245941
Vinorelbine,C2,0.038934833
Vinorelbine,C1,0.062134542
Vinorelbine,C2,0.061263115
Vinorelbine,C2,0.044181593
Vinorelbine,C1,0.033195351
Vinorelbine,C1,0.070718108
Vinorelbine,C2,0.111261214
Vinorelbine,C1,0.054513416
Vinorelbine,C1,0.058480607
Vinorelbine,C1,0.052023703
Vinorelbine,C2,0.042450494
Vinorelbine,C1,0.082413694
Vinorelbine,C1,0.044858068
Vinorelbine,C1,0.016761529
Vinorelbine,C1,0.021421164
Vinorelbine,C2,0.058622228
Vinorelbine,C2,0.044892789
Vinorelbine,C1,0.03131963
Vinorelbine,C1,0.025947243
Vinorelbine,C2,0.056959131
Vinorelbine,C1,0.057361006
Vinorelbine,C1,0.063322994
Vinorelbine,C1,0.067806544
Vinorelbine,C2,0.021432014
Vinorelbine,C1,0.044797489
Vinorelbine,C1,0.057329385
Vinorelbine,C2,0.059258662
Vinorelbine,C1,0.032851279
Vinorelbine,C1,0.057673731
Vinorelbine,C2,0.106288482
Vinorelbine,C1,0.109048562
Vinorelbine,C2,0.0995987
Vinorelbine,C2,0.050206961
Vinorelbine,C1,0.051768786
Vinorelbine,C2,0.045204646
Vinorelbine,C1,0.018375631
Vinorelbine,C1,0.127858999
Vinorelbine,C2,0.033186598
Vinorelbine,C1,0.046002447
Vinorelbine,C1,0.019236465
Vinorelbine,C1,0.0371357
Vinorelbine,C1,0.016541487
Vinorelbine,C2,0.080797477
Vinorelbine,C1,0.107512245
Vinorelbine,C2,0.026090519
Vinorelbine,C1,0.032799322
Vinorelbine,C1,0.052841254
Vinorelbine,C1,0.06041671
Vinorelbine,C1,0.210843486
Vinorelbine,C2,0.052510695
Vinorelbine,C1,0.054785742
Vinorelbine,C1,0.026771701
Vinorelbine,C1,0.029845841
Vinorelbine,C2,0.030244006
Vinorelbine,C1,0.022222
Vinorelbine,C1,0.055025643
Vinorelbine,C1,0.038814533
Vinorelbine,C2,0.126695079
Vinorelbine,C1,0.065033027
Vinorelbine,C2,0.043253249
Vinorelbine,C2,0.062239397
Vinorelbine,C2,0.051655987
Vinorelbine,C1,0.009807561
Vinorelbine,C2,0.025328135
Vinorelbine,C2,0.064938787
Vinorelbine,C1,0.038241235
Vinorelbine,C1,0.03074211
Vinorelbine,C2,0.11856205
Vinorelbine,C2,0.048817257
Vinorelbine,C2,0.014773099
Vinorelbine,C2,0.067328722
Vinorelbine,C1,0.068312271
Vinorelbine,C2,0.033824563
Vinorelbine,C2,0.010113006
Vinorelbine,C2,0.058997434
Vinorelbine,C1,0.05562326
Vinorelbine,C2,0.06086458
Vinorelbine,C1,0.024073121
Vinorelbine,C1,0.093307839
Vinorelbine,C1,0.103123456
Vinorelbine,C1,0.008237042
Vinorelbine,C2,0.05043154
Vinorelbine,C1,0.018312575
Vinorelbine,C2,0.035566277
Vinorelbine,C1,0.051866894
Vinorelbine,C2,0.059597452
Vinorelbine,C1,0.046816648
Vinorelbine,C2,0.115831054
Vinorelbine,C2,0.068301957
Vinorelbine,C2,0.053439441
Vinorelbine,C2,0.035165114
Vinorelbine,C2,0.027322232
Vinorelbine,C1,0.069360423
Vinorelbine,C2,0.033983707
Vinorelbine,C2,0.021355123
Vinorelbine,C1,0.016500344
Vinorelbine,C1,0.133816327
Vinorelbine,C2,0.007815301
Vinorelbine,C1,0.040096349
Vinorelbine,C1,0.060251414
Vinorelbine,C1,0.060642373
Vinorelbine,C2,0.052788644
Vinorelbine,C1,0.043098216
Vinorelbine,C1,0.058796235
Vinorelbine,C1,0.005579146
Vinorelbine,C2,0.11285099
Vinorelbine,C2,0.033635845
Vinorelbine,C1,0.050591192
Vinorelbine,C1,0.059152884
Vinorelbine,C2,0.059768908
Vinorelbine,C2,0.053403549
Vinorelbine,C2,0.015842969
Vinorelbine,C2,0.026308119
Vinorelbine,C2,0.044851873
Vinorelbine,C1,0.020303732
Vinorelbine,C1,0.093643242
Vinorelbine,C1,0.039244718
Vinorelbine,C2,0.029353168
Vinorelbine,C1,0.039214357
Vinorelbine,C1,0.011565661
Vinorelbine,C2,0.084851331
Vinorelbine,C2,0.040137387
Vinorelbine,C1,0.104107198
Vinorelbine,C2,0.060883616
Vinorelbine,C1,0.01004181
Vinorelbine,C1,0.038536569
Vinorelbine,C2,0.006607207
Vinorelbine,C2,0.052624098
Vinorelbine,C2,0.048290657
Vinorelbine,C1,0.023174268
Vinorelbine,C1,0.043955582
Vinorelbine,C1,0.050883579
Vinorelbine,C1,0.030638432
Vinorelbine,C1,0.028791729
Vinorelbine,C1,0.02044774
Vinorelbine,C2,0.054551373
Vinorelbine,C1,0.05778947
Vinorelbine,C2,0.0574323
Vinorelbine,C1,0.033644163
Vinorelbine,C1,0.014942186
Vinorelbine,C1,0.036482056
Vinorelbine,C1,0.023253847
Vinorelbine,C2,0.046262943
Vinorelbine,C1,0.038501684
Vinorelbine,C1,0.035547785
Vinorelbine,C2,0.029543621
Vinorelbine,C2,0.045695745
Vinorelbine,C1,0.061902659
Vinorelbine,C2,0.053703648
Vinorelbine,C1,0.047977645
Vinorelbine,C2,0.078614384
Vinorelbine,C1,0.064919898
Vinorelbine,C2,0.025776606
Vinorelbine,C2,2.00430199
Vinorelbine,C1,0.054452098
Vinorelbine,C2,0.020142553
Vinorelbine,C2,0.034212144
Vinorelbine,C2,0.021400327
Vinorelbine,C1,0.070625243
Vinorelbine,C1,0.034288637
Vinorelbine,C2,0.022413185
Vinorelbine,C2,0.059763662
Vinorelbine,C1,0.058054699
Vinorelbine,C1,0.048804799
Vinorelbine,C1,0.069434219
Vinorelbine,C1,0.08044964
Vinorelbine,C1,0.076668326
Vinorelbine,C1,0.007661528
Vinorelbine,C1,0.061311628
Vinorelbine,C2,0.048899447
Vinorelbine,C1,0.022547747
Vinorelbine,C2,0.040982764
Vinorelbine,C2,0.046804638
Vinorelbine,C1,0.093049041
Vinorelbine,C2,0.031347174
Vinorelbine,C2,0.037471683
Vinorelbine,C2,0.051346702
Vinorelbine,C2,0.100063253
Vinorelbine,C1,0.04213163
Vinorelbine,C1,0.016449775
Vinorelbine,C2,0.015377537
Vinorelbine,C1,0.076177422
Vinorelbine,C2,0.086285769
Vinorelbine,C1,0.065310149
Vinorelbine,C2,0.051982136
Vinorelbine,C1,0.037295689
Vinorelbine,C1,0.041171309
Vinorelbine,C1,0.052874366
Vinorelbine,C1,0.049881052
Vinorelbine,C1,0.051319026
Vinorelbine,C1,0.03588079
Vinorelbine,C2,0.061132389
Vinorelbine,C1,0.059530841
Vinorelbine,C1,0.04622095
Vinorelbine,C1,0.066485125
Vinorelbine,C2,0.012826251
Vinorelbine,C2,0.058901577
Vinorelbine,C2,0.024300859
Vinorelbine,C1,0.039256193
Vinorelbine,C1,0.075049482
Vinorelbine,C2,0.03396943
Vinorelbine,C2,0.022408391
Vinorelbine,C1,0.072708229
Vinorelbine,C2,0.07297991
Vinorelbine,C2,0.025611531
Vinorelbine,C2,0.030008956
Vinorelbine,C2,0.043772272
Vinorelbine,C2,0.045926583
Vinorelbine,C2,0.026574559
Vinorelbine,C2,0.018236326
Vinorelbine,C2,0.086176549
Vinorelbine,C2,0.050423968
Vinorelbine,C2,0.072924525
Vinorelbine,C2,0.033585112
Vinorelbine,C2,0.047062371
Vinorelbine,C2,0.03988768
Vinorelbine,C2,0.020486457
Vinorelbine,C1,0.053485531
Vinorelbine,C1,0.057506902
Vinorelbine,C1,0.066766765
Vinorelbine,C1,0.086827182
Vinorelbine,C2,0.036558128
Vinorelbine,C1,0.074603206
Vinorelbine,C1,0.027540232
Vinorelbine,C1,0.011955652
Vinorelbine,C1,0.027488092
Vinorelbine,C1,0.061677155
Vinorelbine,C1,0.045143232
Vinorelbine,C1,0.053285383
Vinorelbine,C2,0.174469733
Vinorelbine,C2,0.057883563
Vinorelbine,C1,0.0831299
Vinorelbine,C1,0.037245345
Vinorelbine,C2,0.043967179
Vinorelbine,C2,0.057211199
Vinorelbine,C1,0.076153972
Vinorelbine,C1,0.069092641
Vinorelbine,C2,0.017281123
Vinorelbine,C2,0.028982063
Vinorelbine,C1,0.055990795
Vinorelbine,C2,0.059743706
Vinorelbine,C1,0.051253538
Vinorelbine,C2,0.065359232
Vinorelbine,C1,0.066411543
Vinorelbine,C1,0.056349218
Vinorelbine,C2,0.041265688
Vinorelbine,C1,0.042529973
Vinorelbine,C1,0.038274564
Vinorelbine,C2,0.113252403
Vinorelbine,C1,0.013114946
Vinorelbine,C2,0.035161506
Vinorelbine,C1,0.038538805
Vinorelbine,C1,0.037830257
Vinorelbine,C1,0.050747314
Vinorelbine,C2,0.030743486
Vinorelbine,C2,0.090071129
Vinorelbine,C1,0.050411908
Vinorelbine,C2,0.048612876
Vinorelbine,C1,0.047481834
Vinorelbine,C2,0.035816781
Vinorelbine,C1,0.003167298
Vinorelbine,C2,0.04571693
Vinorelbine,C1,0.05070074
Vinorelbine,C2,0.011815355
Vinorelbine,C2,0.057120147
Vinorelbine,C1,0.032784846
Vinorelbine,C2,0.034905625
Vinorelbine,C1,0.02792031
Vinorelbine,C2,0.014727502
Vinorelbine,C1,0.045085379
Vinorelbine,C2,0.048220412
Vinorelbine,C1,0.05830416
Vinorelbine,C2,0.029198884
Vinorelbine,C1,0.078502763
Vinorelbine,C2,0.071428555
Vinorelbine,C1,0.015470485
Vinorelbine,C1,0.036186538
Vinorelbine,C2,0.024801573
Vinorelbine,C2,0.011479485
Vinorelbine,C2,0.052839137
Vinorelbine,C2,0.072172789
Vinorelbine,C2,0.013122685
Vinorelbine,C1,0.047523116
Vinorelbine,C1,0.053006693
Vinorelbine,C1,0.010900621
Vinorelbine,C1,0.011568787
Vinorelbine,C2,0.050907873
Vinorelbine,C2,0.052683271
Vinorelbine,C2,0.038844826
Vinorelbine,C1,0.058902649
Vinorelbine,C1,0.06952954
Vinorelbine,C2,0.061767905
Vinorelbine,C2,0.038973863
Vinorelbine,C1,0.040847219
Vinorelbine,C1,0.045481481
Vinorelbine,C1,0.017667378
Vinorelbine,C1,0.012110076
Vinorelbine,C2,0.014177241
Vinorelbine,C2,0.046422434
Vinorelbine,C2,0.032748821
Vinorelbine,C2,0.023733719
Vinorelbine,C1,0.073338169
Vinorelbine,C2,0.059165908
Vinorelbine,C1,0.050919042
Vinorelbine,C2,0.049065278
Vinorelbine,C2,0.021746963
Vinorelbine,C1,0.053371938
Vinorelbine,C2,0.021277978
Vinorelbine,C1,0.064977993
Vinorelbine,C1,0.060835646
Vinorelbine,C1,0.018501151
Vinorelbine,C1,0.027997608
Vinorelbine,C1,0.126846354
Vinorelbine,C1,0.04263546
Vinorelbine,C2,0.092078485
Vinorelbine,C2,0.103224046
Vinorelbine,C1,0.052295142
Vinorelbine,C2,0.028700156
Vinorelbine,C1,0.067911261
Vinorelbine,C2,0.043626552
Vinorelbine,C2,0.044181482
Vinorelbine,C2,0.032506514
Vinorelbine,C2,0.059563632
Vinorelbine,C1,0.02775239
Vinorelbine,C2,0.015531329
Vinorelbine,C2,0.226525179
Vinorelbine,C2,0.057353614
Vinorelbine,C1,0.051146027
Vinorelbine,C1,0.051577356
Vinorelbine,C1,0.068427591
Vinorelbine,C2,0.043295563
Vinorelbine,C2,0.054883391
Vinorelbine,C1,0.053826031
Vinorelbine,C1,0.063467045
Vinorelbine,C1,0.061555943
Vinorelbine,C1,0.023284296
Vinorelbine,C2,0.028137688
Vinorelbine,C1,0.041299149
Vinorelbine,C2,0.032500464
Vinorelbine,C2,0.062430442
Vinorelbine,C1,0.037168727
Vinorelbine,C2,0.041516871
Vinorelbine,C2,0.076297188
Vinorelbine,C2,0.013654662
Vinorelbine,C2,0.045442737
Vinorelbine,C1,0.009703649
Vinorelbine,C2,0.046229251
Vinorelbine,C1,0.044410963
Vinorelbine,C1,0.052445939
Vinorelbine,C1,0.018608116
Vinorelbine,C1,0.093179709
Vinorelbine,C2,0.044318093
Vinorelbine,C2,0.003352831
Vinorelbine,C2,0.053122437
Vinorelbine,C2,0.049082792
Vinorelbine,C1,0.047099976
Vinorelbine,C2,0.12234452
Vinorelbine,C1,0.063456512
Vinorelbine,C2,0.008605344
Vinorelbine,C2,0.029659268
Vinorelbine,C1,0.138176296
Vinorelbine,C1,0.093062568
Vinorelbine,C1,0.039750812
Vinorelbine,C1,0.021196235
Vinorelbine,C2,0.030838973
Vinorelbine,C1,0.058244134
Vinorelbine,C1,0.044867145
Vinorelbine,C1,0.041381945
Vinorelbine,C2,0.115457341
Vinorelbine,C1,0.055374846
Vinorelbine,C2,0.086316389
