Vinblastine,high,0.052918726
Vinblastine,high,0.039282166
Vinblastine,high,0.014580304
Vinblastine,low,0.039010846
Vinblastine,low,0.019599405
Vinblastine,high,0.059271915
Vinblastine,high,0.005713957
Vinblastine,high,0.026215827
Vinblastine,high,0.015906521
Vinblastine,high,0.004506917
Vinblastine,high,0.015040768
Vinblastine,high,0.056045039
Vinblastine,low,0.012105592
Vinblastine,high,0.062386691
Vinblastine,high,0.007554625
Vinblastine,low,0.050396197
Vinblastine,low,0.01170049
Vinblastine,low,0.0364927
Vinblastine,high,0.017259942
Vinblastine,low,0.02778044
Vinblastine,low,0.025092779
Vinblastine,high,0.023937323
Vinblastine,low,0.020461122
Vinblastine,high,0.03726186
Vinblastine,low,0.016707129
Vinblastine,high,0.024719034
Vinblastine,high,0.028094909
Vinblastine,high,0.049547085
Vinblastine,high,0.030592025
Vinblastine,low,0.017215194
Vinblastine,low,0.029438933
Vinblastine,low,0.013858209
Vinblastine,high,0.024446562
Vinblastine,low,0.02831094
Vinblastine,low,0.045923801
Vinblastine,low,0.077381838
Vinblastine,high,0.034803404
Vinblastine,low,0.01912699
Vinblastine,high,0.017015117
Vinblastine,high,0.02993758
Vinblastine,low,0.016933492
Vinblastine,low,0.02898443
Vinblastine,high,0.040874784
Vinblastine,low,0.020243238
Vinblastine,low,0.016363407
Vinblastine,low,0.019375767
Vinblastine,high,0.009530528
Vinblastine,low,0.056248198
Vinblastine,high,0.007070782
Vinblastine,low,0.010706223
Vinblastine,high,0.023462781
Vinblastine,low,0.075874892
Vinblastine,low,0.043913855
Vinblastine,low,0.010169272
Vinblastine,low,0.067856532
Vinblastine,high,0.013372914
Vinblastine,low,0.02416462
Vinblastine,high,0.009232864
Vinblastine,low,0.022265501
Vinblastine,low,0.041630861
Vinblastine,low,0.028397635
Vinblastine,low,0.013429782
Vinblastine,high,0.03587825
Vinblastine,low,0.02385291
Vinblastine,high,0.003776539
Vinblastine,high,0.008368673
Vinblastine,high,0.016146052
Vinblastine,low,0.013858756
Vinblastine,high,0.008443361
Vinblastine,low,0.030982959
Vinblastine,low,0.042897055
Vinblastine,low,0.097799475
Vinblastine,low,0.017461721
Vinblastine,high,0.019409728
Vinblastine,low,0.027263581
Vinblastine,low,0.028220768
