Tag	TCGA-80-5608-01	TCGA-64-1679-01	TCGA-44-6145-01	TCGA-44-2656-01	TCGA-73-4662-01	TCGA-97-A4LX-01	TCGA-44-6148-01	TCGA-49-6767-01	TCGA-78-7150-01	TCGA-67-3772-01	TCGA-NJ-A55O-01	TCGA-78-7146-01	TCGA-05-4426-01	TCGA-55-6970-01	TCGA-05-5423-01	TCGA-05-5715-01	TCGA-95-8494-01	TCGA-44-2662-01	TCGA-55-8514-01	TCGA-55-8301-01	TCGA-73-4658-01	TCGA-50-5939-01	TCGA-86-7701-01	TCGA-75-6207-01	TCGA-44-6146-01	TCGA-55-6543-01	TCGA-44-8120-01	TCGA-MP-A4SY-01	TCGA-55-1596-01	TCGA-86-8671-01	TCGA-86-7713-01	TCGA-55-8505-01	TCGA-44-7671-01	TCGA-MP-A4T8-01	TCGA-L9-A7SV-01	TCGA-75-7025-01	TCGA-MP-A4SV-01	TCGA-73-4675-01	TCGA-44-5645-01	TCGA-38-6178-01	TCGA-69-7764-01	TCGA-93-7348-01	TCGA-97-8175-01	TCGA-44-2657-01	TCGA-62-A471-01	TCGA-49-4486-01	TCGA-44-7662-01	TCGA-80-5607-01	TCGA-50-5930-01	TCGA-55-6975-01	TCGA-55-8094-01	TCGA-49-AAR4-01	TCGA-69-7765-01	TCGA-53-7624-01	TCGA-J2-A4AE-01	TCGA-38-4629-01	TCGA-91-8499-01	TCGA-95-7039-01	TCGA-62-A470-01	TCGA-86-A4P8-01	TCGA-35-4123-01	TCGA-73-4659-01	TCGA-86-8585-01	TCGA-69-7980-01	TCGA-44-7661-01	TCGA-44-3917-01	TCGA-05-4417-01	TCGA-91-8497-01	TCGA-49-AARO-01	TCGA-69-8253-01	TCGA-95-7948-01	TCGA-05-4395-01	TCGA-86-8054-01	TCGA-75-5147-01	TCGA-55-8205-01	TCGA-MP-A4TC-01	TCGA-80-5611-01	TCGA-73-7498-01	TCGA-44-A4SU-01	TCGA-44-6775-01	TCGA-53-7626-01	TCGA-55-6987-01	TCGA-49-4506-01	TCGA-NJ-A55R-01	TCGA-NJ-A4YF-01	TCGA-49-4487-01	TCGA-49-6744-01	TCGA-86-A4P7-01	TCGA-75-6203-01	TCGA-64-5778-01	TCGA-MN-A4N5-01	TCGA-78-8648-01	TCGA-05-4244-01	TCGA-75-5122-01	TCGA-78-7152-01	TCGA-55-8207-01	TCGA-86-7714-01	TCGA-05-4432-01	TCGA-55-8507-01	TCGA-55-8621-01	TCGA-91-6828-01	TCGA-69-7974-01	TCGA-50-6593-01	TCGA-MP-A5C7-01	TCGA-55-A57B-01	TCGA-MP-A4TF-01	TCGA-97-A4M5-01	TCGA-71-8520-01	TCGA-49-4514-01	TCGA-MP-A4TJ-01	TCGA-55-8091-01	TCGA-05-4405-01	TCGA-93-7347-01	TCGA-50-7109-01	TCGA-97-7941-01	TCGA-49-4510-01	TCGA-95-7043-01	TCGA-44-6777-01	TCGA-49-6743-01	TCGA-05-4390-01	TCGA-38-4628-01	TCGA-75-6211-01	TCGA-NJ-A4YI-01	TCGA-78-8640-01	TCGA-86-7953-01	TCGA-05-4382-01	TCGA-44-2666-01	TCGA-69-8453-01	TCGA-49-AAR9-01	TCGA-MN-A4N1-01	TCGA-55-8508-01	TCGA-38-7271-01	TCGA-50-8459-01	TCGA-55-8208-01	TCGA-44-7660-01	TCGA-4B-A93V-01	TCGA-67-3773-01	TCGA-44-7670-01	TCGA-49-6745-01	TCGA-55-8090-01	TCGA-55-8206-01	TCGA-55-8615-01	TCGA-55-6983-01	TCGA-55-8203-01	TCGA-78-7162-01	TCGA-69-7763-01	TCGA-L4-A4E5-01	TCGA-78-7536-01	TCGA-50-6594-01	TCGA-78-7537-01	TCGA-86-8075-01	TCGA-55-6979-01	TCGA-44-5643-01	TCGA-62-A46P-01	TCGA-55-7913-01	TCGA-62-A46S-01	TCGA-78-7540-01	TCGA-50-5066-01	TCGA-62-8394-01	TCGA-49-AARN-01	TCGA-97-8552-01	TCGA-55-A48X-01	TCGA-44-6147-01	TCGA-55-1594-01	TCGA-97-7547-01	TCGA-05-4403-01	TCGA-49-4501-01	TCGA-44-6774-01	TCGA-86-8280-01	TCGA-44-6779-01	TCGA-L9-A50W-01	TCGA-50-5044-01	TCGA-L9-A443-01	TCGA-55-7911-01	TCGA-64-5779-01	TCGA-05-4250-01	TCGA-78-7167-01	TCGA-78-7161-01	TCGA-97-8177-01	TCGA-73-A9RS-01	TCGA-MP-A4T6-01	TCGA-62-8398-01	TCGA-55-7815-01	TCGA-78-7160-01	TCGA-97-7937-01	TCGA-55-7727-01	TCGA-73-4668-01	TCGA-78-7539-01	TCGA-50-6595-01	TCGA-86-8056-01	TCGA-50-5051-01	TCGA-62-A46Y-01	TCGA-97-A4M3-01	TCGA-J2-A4AG-01	TCGA-93-A4JO-01	TCGA-67-6215-01	TCGA-67-3774-01	TCGA-55-7994-01	TCGA-05-5428-01	TCGA-49-AARQ-01	TCGA-67-3771-01	TCGA-86-8076-01	TCGA-62-A472-01	TCGA-86-8669-01	TCGA-38-4627-01	TCGA-73-7499-01	TCGA-73-4677-01	TCGA-55-7576-01	TCGA-55-7281-01	TCGA-44-7669-01	TCGA-44-A4SS-01	TCGA-44-7659-01	TCGA-MP-A4SW-01	TCGA-55-8092-01	TCGA-55-7907-01	TCGA-05-5429-01	TCGA-55-A493-01	TCGA-75-5146-01	TCGA-50-5946-01	TCGA-55-7995-01	TCGA-78-7163-01	TCGA-78-7149-01	TCGA-49-6742-01	TCGA-38-4626-01	TCGA-J2-8194-01	TCGA-49-4512-01	TCGA-91-6830-01	TCGA-50-6590-01	TCGA-55-A494-01	TCGA-L9-A743-01	TCGA-55-8085-01	TCGA-50-5055-01	TCGA-55-7914-01	TCGA-44-7667-01	TCGA-75-7031-01	TCGA-62-A46O-01	TCGA-44-3918-01	TCGA-55-8511-01	TCGA-93-A4JQ-01	TCGA-91-A4BD-01	TCGA-83-5908-01	TCGA-MP-A4T9-01	TCGA-93-A4JP-01	TCGA-55-8614-01	TCGA-05-4402-01	TCGA-91-8496-01	TCGA-91-6829-01	TCGA-64-5775-01	TCGA-78-8660-01	TCGA-99-AA5R-01	TCGA-55-7903-01	TCGA-62-8399-01	TCGA-50-6597-01	TCGA-50-5941-01	TCGA-78-7535-01	TCGA-78-7143-01	TCGA-91-6849-01	TCGA-L9-A8F4-01	TCGA-97-7938-01	TCGA-55-6972-01	TCGA-50-5931-01	TCGA-L9-A444-01	TCGA-35-4122-01	TCGA-97-A4M6-01	TCGA-55-8513-01	TCGA-64-1677-01	TCGA-86-8074-01	TCGA-95-A4VP-01	TCGA-78-7147-01	TCGA-75-6214-01	TCGA-05-4427-01	TCGA-97-A4M1-01	TCGA-95-7562-01	TCGA-MN-A4N4-01	TCGA-91-A4BC-01	TCGA-78-7542-01	TCGA-78-7155-01	TCGA-MP-A4T4-01	TCGA-69-7979-01	TCGA-95-7944-01	TCGA-44-8119-01	TCGA-49-4494-01	TCGA-MP-A4TA-01	TCGA-67-6216-01	TCGA-91-6835-01	TCGA-50-5935-01	TCGA-05-4384-01	TCGA-55-6980-01	TCGA-05-5425-01	TCGA-L4-A4E6-01	TCGA-95-8039-01	TCGA-50-5045-01	TCGA-49-AAR0-01	TCGA-05-5420-01	TCGA-97-8171-01	TCGA-49-AAR2-01	TCGA-99-8028-01	TCGA-55-1592-01	TCGA-44-A479-01	TCGA-55-7227-01	TCGA-69-7760-01	TCGA-S2-AA1A-01	TCGA-78-7148-01	TCGA-44-2668-01	TCGA-64-1680-01	TCGA-50-5944-01	TCGA-44-3396-01	TCGA-05-4415-01	TCGA-05-4249-01	TCGA-75-6212-01	TCGA-97-8547-01	TCGA-86-8672-01	TCGA-05-4434-01	TCGA-44-2655-01	TCGA-78-7220-01	TCGA-55-6985-01	TCGA-86-A4D0-01	TCGA-50-5068-01	TCGA-62-8397-01	TCGA-MP-A4TE-01	TCGA-55-7573-01	TCGA-97-8172-01	TCGA-99-7458-01	TCGA-44-2665-01	TCGA-55-8097-01	TCGA-78-7153-01	TCGA-55-6642-01	TCGA-93-A4JN-01	TCGA-35-3615-01	TCGA-55-7816-01	TCGA-38-A44F-01	TCGA-55-8616-01	TCGA-75-5126-01	TCGA-86-A456-01	TCGA-05-4398-01	TCGA-95-7947-01	TCGA-NJ-A7XG-01	TCGA-78-7154-01	TCGA-55-8620-01	TCGA-44-8117-01	TCGA-55-6971-01	TCGA-35-5375-01	TCGA-MP-A4TK-01	TCGA-55-8510-01	TCGA-50-8460-01	TCGA-55-7728-01	TCGA-55-8089-01	TCGA-86-8674-01	TCGA-NJ-A4YG-01	TCGA-44-A47B-01	TCGA-64-5781-01	TCGA-86-7954-01	TCGA-97-7553-01	TCGA-49-AAR3-01	TCGA-78-7166-01	TCGA-05-4420-01	TCGA-55-8506-01	TCGA-55-6981-01	TCGA-97-A4M2-01	TCGA-50-5932-01	TCGA-86-8673-01	TCGA-55-6978-01	TCGA-49-6761-01	TCGA-50-5942-01	TCGA-97-7554-01	TCGA-55-6984-01	TCGA-95-A4VK-01	TCGA-67-4679-01	TCGA-55-8096-01	TCGA-75-7030-01	TCGA-J2-A4AD-01	TCGA-44-2661-01	TCGA-MP-A4T7-01	TCGA-MP-A4TD-01	TCGA-97-A4M7-01	TCGA-49-4507-01	TCGA-75-6205-01	TCGA-05-4418-01	TCGA-55-8619-01	TCGA-55-7725-01	TCGA-53-A4EZ-01	TCGA-78-7158-01	TCGA-49-4488-01	TCGA-05-4430-01	TCGA-95-7567-01	TCGA-44-2659-01	TCGA-55-8512-01	TCGA-91-6848-01	TCGA-73-4676-01	TCGA-73-4670-01	TCGA-69-7761-01	TCGA-55-A4DG-01	TCGA-69-A59K-01	TCGA-L9-A5IP-01	TCGA-55-7574-01	TCGA-64-1681-01	TCGA-86-8279-01	TCGA-38-4632-01	TCGA-91-6836-01	TCGA-49-AARE-01	TCGA-86-7955-01	TCGA-86-7711-01	TCGA-86-8668-01	TCGA-55-A48Z-01	TCGA-55-8302-01	TCGA-44-7672-01	TCGA-55-6968-01	TCGA-75-7027-01	TCGA-91-6840-01	TCGA-55-7283-01	TCGA-69-8255-01	TCGA-71-6725-01	TCGA-55-5899-01	TCGA-99-8033-01	TCGA-78-8662-01	TCGA-55-8299-01	TCGA-55-A4DF-01	TCGA-49-AARR-01	TCGA-75-6206-01	TCGA-MP-A4TI-01	TCGA-55-7284-01	TCGA-99-8025-01	TCGA-62-8402-01	TCGA-38-4630-01	TCGA-55-7724-01	TCGA-50-5072-01	TCGA-44-A47G-01	TCGA-86-8278-01	TCGA-55-A490-01	TCGA-55-A492-01	TCGA-64-5815-01	TCGA-05-4396-01	TCGA-NJ-A4YP-01	TCGA-64-5774-01	TCGA-05-4397-01	TCGA-50-5933-01	TCGA-44-3919-01	TCGA-J2-8192-01	TCGA-95-A4VN-01	TCGA-55-A48Y-01	TCGA-55-7570-01	TCGA-MP-A4TH-01	TCGA-78-8655-01	TCGA-50-6592-01	TCGA-50-6591-01	TCGA-44-5644-01	TCGA-38-4631-01	TCGA-49-4490-01	TCGA-44-4112-01	TCGA-64-1678-01	TCGA-53-7813-01	TCGA-69-8254-01	TCGA-55-7910-01	TCGA-44-6776-01	TCGA-O1-A52J-01	TCGA-91-7771-01	TCGA-69-7978-01	TCGA-91-6847-01	TCGA-49-AAQV-01	TCGA-05-4425-01	TCGA-05-4422-01	TCGA-93-8067-01	TCGA-05-4424-01	TCGA-05-4433-01	TCGA-55-7726-01	TCGA-55-6712-01	TCGA-05-4389-01	TCGA-97-8179-01	TCGA-97-A4M0-01	TCGA-55-A491-01	TCGA-67-6217-01	TCGA-55-6982-01	TCGA-86-8073-01	TCGA-97-8174-01	TCGA-50-8457-01	TCGA-55-8087-01	TCGA-86-8359-01	TCGA-86-A4JF-01	TCGA-86-6851-01	TCGA-49-4505-01	TCGA-NJ-A4YQ-01	TCGA-86-8055-01	TCGA-44-6778-01	TCGA-50-5936-01	TCGA-64-1676-01	TCGA-44-A47A-01	TCGA-75-5125-01	TCGA-78-7156-01	TCGA-NJ-A55A-01	TCGA-78-7159-01	TCGA-91-6831-01	TCGA-55-6986-01	TCGA-97-8176-01	TCGA-86-8358-01	TCGA-86-6562-01	TCGA-67-3770-01	TCGA-69-7973-01	TCGA-78-7633-01	TCGA-97-7552-01	TCGA-73-4666-01	TCGA-44-3398-01	TCGA-50-6673-01	TCGA-62-A46R-01	TCGA-78-7145-01	TCGA-38-4625-01	TCGA-50-5049-01	TCGA-05-4410-01	TCGA-55-8204-01	TCGA-97-7546-01	TCGA-62-8395-01	TCGA-62-A46V-01	TCGA-99-8032-01	TCGA-86-8281-01	TCGA-50-5066-02	TCGA-50-5946-02	TCGA-50-5935-11	TCGA-44-6147-11	TCGA-44-2665-11	TCGA-44-2657-11	TCGA-38-4625-11	TCGA-55-6978-11	TCGA-50-5932-11	TCGA-50-5939-11	TCGA-91-6831-11	TCGA-49-6745-11	TCGA-44-6776-11	TCGA-55-6980-11	TCGA-44-6777-11	TCGA-38-4626-11	TCGA-55-6986-11	TCGA-49-6742-11	TCGA-50-5933-11	TCGA-44-6778-11	TCGA-44-2655-11	TCGA-91-6829-11	TCGA-44-6148-11	TCGA-55-6982-11	TCGA-91-6849-11	TCGA-44-6146-11	TCGA-55-6970-11	TCGA-44-2662-11	TCGA-38-4632-11	TCGA-55-6983-11	TCGA-73-4676-11	TCGA-55-6972-11	TCGA-91-6836-11	TCGA-91-6835-11	TCGA-44-6144-11	TCGA-38-4627-11	TCGA-55-6969-11	TCGA-55-6975-11	TCGA-49-4512-11	TCGA-44-3396-11	TCGA-44-6145-11	TCGA-49-6761-11	TCGA-91-6847-11	TCGA-50-5930-11	TCGA-55-6981-11	TCGA-49-6743-11	TCGA-55-6979-11	TCGA-49-4490-11	TCGA-49-6744-11	TCGA-50-5936-11	TCGA-55-6971-11	TCGA-44-3398-11	TCGA-91-6828-11	TCGA-55-6984-11	TCGA-50-6595-11	TCGA-50-5931-11	TCGA-44-2661-11	TCGA-44-2668-11	TCGA-55-6968-11	TCGA-55-6985-11	TCGA-44-5645-11
BCL2A1	16.94601103	31.89101131	45.52583789	34.57961183	22.27547741	48.55462399	14.12400102	38.17353736	12.49330379	43.7634014	37.25179854	31.25151272	38.8816687	19.00333215	109.2977337	55.89718871	24.99800945	140.6724576	12.30469931	39.51787864	54.75395806	51.9493893	27.05367317	22.99140316	5.556167677	72.91977378	13.91191599	26.44833559	16.46417491	47.84509015	17.06150966	12.27623194	5.466548335	7.745619433	5.3667472	11.01408389	23.09774483	28.0537332	17.89410167	9.819936049	4.665224884	10.92968685	34.24072635	33.19428329	15.92951373	3.258871582	37.35637191	20.71379018	15.35373524	8.531745234	2.23637016	32.55090316	24.77785876	23.97469595	16.76255307	111.5163134	40.19523274	7.821338983	21.2306309	59.58515006	90.93962108	22.55361114	44.73716111	21.76737767	43.06387553	11.80785407	29.36338087	21.76242007	48.40753077	10.4728012	4.279327	127.1123956	21.85058584	70.13918929	56.6639446	42.91370374	36.08072983	8.946032438	6.408344582	23.4651603	38.66786804	48.07342002	42.91884591	3.946184322	7.563030993	24.80830372	35.47593988	31.61158727	72.81417203	41.8045717	15.63941257	42.19780109	49.12959944	72.91575875	23.41332008	27.31089997	8.529212401	30.75096178	30.21970202	51.28513152	25.74050209	60.01043834	39.7812709	3.455984299	13.72916235	37.93363187	26.98189473	15.01128717	8.113778707	55.59168177	29.12438157	11.07540156	27.07961086	17.25481544	13.51810278	10.73507951	3.050423446	62.15980708	128.1176311	28.40688176	37.67042124	8.736201455	38.56292111	25.61141774	55.98587634	88.22665505	8.177851616	116.0452634	2.403819025	9.389942013	26.6943838	35.72397253	41.98876914	80.19741675	10.80938558	9.93356362	34.90297778	12.05807377	37.8920868	22.09154346	37.15244813	12.46940663	28.52920353	19.38470774	13.61516214	15.68271387	4.836690525	28.09368841	11.28756398	5.639179899	42.04362217	63.29320615	9.54382288	12.9262209	23.42639359	14.98804602	28.12661547	60.71851139	15.30226063	10.63822114	25.79030766	20.58647247	14.17670007	22.53222554	10.86517415	60.62712738	28.73938053	27.56822763	30.27437441	69.78332168	12.46232071	9.67493101	7.369971751	31.77845013	6.893061094	44.5630119	4.081383873	6.376546634	81.47980771	4.24957819	20.63678555	19.91042254	40.44975898	32.6812896	9.283568116	22.42389215	8.281688304	43.58056796	50.19119131	29.13204087	6.218409548	39.46380679	7.698909041	28.04568566	16.72932318	21.67741678	19.94065841	37.86855495	67.58910875	10.4702188	28.06453198	44.5379539	12.48946659	11.81355476	39.84456373	33.19618162	10.57007469	21.03676439	38.24622182	21.9014706	16.46318953	16.76821524	31.39698214	12.28551515	26.64469468	9.995318332	53.11966568	14.65592842	6.361124926	36.48545509	2.642907947	5.19081577	7.695509582	55.78643823	26.22511034	22.81947212	28.74834074	32.7017875	2.01915848	48.29405527	33.04584697	65.88033046	6.138620501	16.90971002	14.44449947	3.499614894	18.93215585	16.55636842	25.60210261	23.87782894	58.06984846	32.60900724	33.61526852	11.97921149	32.06041206	78.02370055	15.90827789	47.42848602	27.63716776	43.08213146	21.45113245	12.31053487	10.38295538	42.7978754	20.03741938	29.09398031	27.6685847	30.26477434	22.34308512	1.561261807	4.914275278	20.43691071	194.1412281	42.97166755	75.97795037	31.3977768	35.3041661	22.52346277	10.81075119	19.60725568	32.03478097	25.46238196	20.3849211	15.73596657	17.17090184	18.23336417	7.918976154	26.66362695	7.253535492	29.89245643	33.26186412	38.20445778	15.86894159	15.22539201	42.61014708	21.10703017	26.24680147	26.42139733	64.66672097	78.47600328	26.32642601	88.80602459	39.46040832	144.3803228	7.600149303	7.071340997	61.60804857	42.88491422	27.72657201	36.65047061	5.509485459	14.16709147	7.814366403	151.4523145	4.577195296	18.13458615	83.18179191	22.70474657	19.70996073	17.5016466	17.41615051	23.90053912	54.03950737	22.33513492	9.383370696	24.6173641	12.27846354	95.82490789	8.535708211	19.88030755	20.21428606	23.28297862	24.78632291	27.52273172	13.08540362	6.219275813	10.16682613	10.41194449	19.63196512	20.97023096	36.14937962	5.235472487	128.6668884	46.96227829	58.13258218	12.07896183	2.838258647	7.38798713	13.3986795	13.93803891	31.44214211	50.05476449	37.04096829	32.93309353	10.11714929	112.1364373	48.39297857	4.300968963	35.94537756	12.22934332	27.18211328	29.85863104	61.99056053	56.75871337	5.143547016	31.03736499	20.7805337	9.550241308	56.15876983	9.925013654	23.90866236	51.85578535	26.79931232	3.849862315	18.01184432	14.39447991	13.29172177	18.8637313	49.71838147	12.02192494	8.664991701	73.62101336	21.78751003	11.8224258	15.39253117	60.21487589	33.4269556	26.34102022	30.25148389	36.76682868	6.636958949	9.206777252	18.8649959	39.86415505	14.97689903	10.59155087	14.77171773	58.27107149	24.34663707	31.88472616	25.50669094	10.67417281	15.73401959	32.31936503	21.72105045	20.27254992	14.867045	56.14074526	32.88386745	11.19130551	2.553530432	141.4304096	9.463034551	22.21066222	27.40325142	50.86948075	39.89715955	7.595660719	10.22316218	11.67018688	19.41499087	11.78879201	17.56511027	85.78254531	7.976787513	77.04599499	41.44072607	23.37470399	21.88517609	75.40489909	49.97447469	12.87715649	48.57086328	5.653050374	42.91800615	12.95630221	25.99880972	42.95468289	27.85137621	8.01853247	46.70386704	5.408842851	20.08471047	15.36927426	5.432167707	63.33664186	33.0165579	44.46997812	32.32572102	10.45303947	5.883136761	17.56856297	33.13730342	66.90428157	3.752898691	11.4726385	44.12029103	7.390473406	11.49289596	9.499752081	7.705072584	17.81143382	31.48418823	3.194368195	22.71186905	22.70227249	55.18625395	2.480069569	15.57182429	35.40340178	11.20706945	11.10248826	24.12846786	58.67625416	21.17386372	31.4000978	21.06126109	15.86246975	21.78102484	20.0158971	12.58939129	21.11994547	18.466975	6.933656571	15.66767251	20.42144103	78.33058589	29.61383706	18.73017397	47.27364175	23.78349493	50.40282225	70.21326529	35.11244727	76.83155384	20.19092253	29.07138379	2.600239969	18.47323945	39.93031623	23.9869624	16.72942229	23.79746548	14.07206439	29.86872824	48.77039377	9.217717184	3.31422332	32.95115215	38.96390795	80.47805914	17.46856056	20.95378502	30.34191041	34.50856114	57.96030808	14.32655249	23.52248012	22.78404405	7.229044054	11.87768567	13.3054701	8.56714053	5.466622272	13.31346415	34.00184766	90.62734011	40.21801668	74.2521825	133.6568363	34.22589629	34.69129889	51.36448761	70.94382653	58.67207554	35.24913448	29.88446751	41.58627049	176.6402222	39.32005703	35.04097716	106.1247421	86.24799265	34.27358851	161.9447595	24.53243782	45.18009462	25.98477153	27.32050757	71.57940782	53.53292956	141.4935768	56.22137936	160.6111615	39.81587034	97.06087304	16.89271434	99.18618832	109.5615263	46.97117679	36.96635616	69.38239492	53.77311698	75.67630485	93.33673968	40.84394642	51.05601351	51.21290762	70.5900918	99.07155633	68.04116217	58.44469235	83.36104715	48.23976152	55.55308434	50.28580406	34.86733083	35.57684727	47.28910889	46.43213763	95.05756365	96.80651875	89.29977424	58.46229675
