Tag	GSM1213669	GSM1213670	GSM1213671	GSM1213672	GSM1213673	GSM1213674	GSM1213675	GSM1213676	GSM1213677	GSM1213678	GSM1213679	GSM1213680	GSM1213681	GSM1213682	GSM1213683	GSM1213684	GSM1213685	GSM1213686	GSM1213687	GSM1213688	GSM1213689	GSM1213690	GSM1213691	GSM1213692	GSM1213693	GSM1213694	GSM1213695	GSM1213696	GSM1213697	GSM1213698	GSM1213699	GSM1213700	GSM1213701	GSM1213702	GSM1213703	GSM1213704	GSM1213705	GSM1213706	GSM1213707	GSM1213708	GSM1213709	GSM1213710	GSM1213711	GSM1213712	GSM1213713	GSM1213714	GSM1213715	GSM1213716	GSM1213717	GSM1213718	GSM1213719	GSM1213720	GSM1213721	GSM1213722	GSM1213723	GSM1213724	GSM1213725	GSM1213726	GSM1213727	GSM1213728	GSM1213729	GSM1213730	GSM1213731	GSM1213732	GSM1213733	GSM1213734	GSM1213735	GSM1213736	GSM1213737	GSM1213738	GSM1213739	GSM1213740	GSM1213741	GSM1213742	GSM1213743	GSM1213744	GSM1213745	GSM1213746	GSM1213747	GSM1213748	GSM1213749	GSM1213750	GSM1213751	GSM1213752	GSM1213753	GSM1213754	GSM1213755	GSM1213756	GSM1213757	GSM1213758	GSM1213759	GSM1213760	GSM1213761	GSM1213762	GSM1213763	GSM1213764	GSM1213765	GSM1213766	GSM1213767	GSM1213768	GSM1213769	GSM1213770	GSM1213771	GSM1213772	GSM1213773	GSM1213774	GSM1213775	GSM1213776	GSM1213777	GSM1213778	GSM1213779	GSM1213780	GSM1213781	GSM1213782	GSM1213783	GSM1213784	GSM1213785	GSM1213786	GSM1213787	GSM1213788	GSM1213789	GSM1213790	GSM1213791	GSM1213792	GSM1213793	GSM1213794	GSM1213795	GSM1213796	GSM1213797	GSM1213798	GSM1213799	GSM1213800	GSM1213801	GSM1213802	GSM1213803	GSM1213804	GSM1213805	GSM1213806	GSM1213807	GSM1213808	GSM1213809	GSM1213810	GSM1213811	GSM1213812	GSM1213813	GSM1213814	GSM1213815	GSM1213816	GSM1213817	GSM1213818	GSM1213819	GSM1213820	GSM1213821	GSM1213822	GSM1213823	GSM1213824	GSM1213825	GSM1213826	GSM1213827	GSM1213828	GSM1213829	GSM1213830	GSM1213831	GSM1213832	GSM1213833	GSM1213834	GSM1213835	GSM1213836	GSM1213837	GSM1213838	GSM1213839	GSM1213840	GSM1213841	GSM1213842	GSM1213843	GSM1213844	GSM1213845	GSM1213846	GSM1213847	GSM1213848	GSM1213849	GSM1672281	GSM1672282	GSM1672283	GSM1672284	GSM1672285	GSM1672286	GSM1672287	GSM1672288	GSM1672289	GSM1672290	GSM1672291	GSM1672292	GSM1672293	GSM1672294	GSM1672295	GSM1672296	GSM1672297	GSM1672298	GSM1672299	GSM1672300	GSM1672301	GSM1672302	GSM1672303	GSM1672304	GSM1672305	GSM1672306	GSM1672307	GSM1672308	GSM1672309	GSM1672310	GSM1672311	GSM1672312	GSM1672313	GSM1672314	GSM1672315	GSM1672316	GSM1672317	GSM1672318	GSM1672319	GSM1672320	GSM1672321	GSM1672322	GSM1672323	GSM1672324	GSM1672325	GSM1672326	GSM1672327	GSM1672328	GSM1672329	GSM1672330	GSM1672331	GSM1672332	GSM1672333	GSM1672334	GSM1672335	GSM1672336	GSM1672337	GSM1672338	GSM1672339	GSM1672340	GSM1672341	GSM1672342	GSM1672343	GSM1672344	GSM1672345	GSM1672346	GSM1672347	GSM1672348	GSM1672349	GSM1672350	GSM1672351	GSM1672352	GSM1672353	GSM1672354	GSM1672355	GSM1672356	GSM1672357	GSM1672358	GSM1672359	GSM1672360	GSM1672361	GSM1672362	GSM1672363	GSM1672364	GSM1672365	GSM1672366	GSM1672367	GSM1672368	GSM1672369	GSM1672370	GSM1672371	GSM1672372	GSM1672373	GSM1672374	GSM1672375	GSM1672376	GSM1672377	GSM1672378	GSM1672379	GSM1672380	GSM1672381	GSM1672382	GSM1672383	GSM1672384	GSM1672385	GSM1672386	GSM1672387	GSM1672388	GSM1672389	GSM1672390	GSM1672391	GSM1672392	GSM1672393	GSM1672394	GSM1672395	GSM1672396	GSM1672397	GSM1672398	GSM1672399	GSM1672400	GSM1672401	GSM1672402	GSM1672403	GSM1672404	GSM1672405	GSM1672406	GSM1672407	GSM1672408	GSM1672409	GSM1672410	GSM1672411	GSM1672412	GSM1672413	GSM1672414	GSM1672415	GSM1672416	GSM1672417	GSM1672418	GSM1672419	GSM1672420	GSM1672421	GSM1672422	GSM1672423	GSM1672424	GSM1672425	GSM1672426	GSM1672427	GSM1672428	GSM1672429	GSM1672430	GSM1672431	GSM1672432	GSM1672433	GSM1672434	GSM1672435	GSM1672436	GSM1672437	GSM1672438	GSM1672439	GSM1672440	GSM1672441	GSM1672442	GSM1672443	GSM1672444	GSM1672445	GSM1672446	GSM1672447	GSM1672448	GSM1672449	GSM1672450	GSM1672451	GSM1672452	GSM1672453	GSM1672454	GSM1672455	GSM1672456	GSM1672457	GSM1672458	GSM1672459	GSM1672460	GSM1672461	GSM1672462	GSM1672463	GSM1672464	GSM1672465	GSM1672466	GSM1672467	GSM1672468	GSM1672469	GSM1672470	GSM1672471	GSM1672472	GSM1672473	GSM1672474	GSM1672475	GSM1672476	GSM1672477	GSM1672478	GSM1672479	GSM1672480	GSM1672481	GSM1672482	GSM1672483	GSM1672484	GSM1672485	GSM1672486	GSM1672487	GSM1672488	GSM1672489	GSM1672490	GSM1672491	GSM1672492	GSM1672493	GSM1672494	GSM1672495	GSM1672496	GSM1672497	GSM1672498	GSM1672499	GSM1672500	GSM1672501	GSM1672502	GSM1672503	GSM1672504	GSM1672505	GSM1672506	GSM1672507	GSM1672508	GSM1672509	GSM1672510	GSM1672511	GSM1672512	GSM1672513	GSM1672514	GSM1672515	GSM1672516	GSM1672517	GSM1672518	GSM1672519	GSM1672520	GSM1672521	GSM1672522	GSM1672523	GSM1672524	GSM1672525	GSM1672526	GSM1672527	GSM1672528	GSM1672529	GSM1672530	GSM1672531	GSM1672532	GSM1672533	GSM1672534	GSM1672535	GSM1672536	GSM1672537	GSM1672538	GSM1672539	GSM1672540	GSM1672541	GSM1672542	GSM1672543	GSM1672544	GSM1672545	GSM1672546	GSM1672547	GSM1672548	GSM1672549	GSM1672550	GSM1672551	GSM1672552	GSM1672553	GSM1672554	GSM1672555	GSM1672556	GSM1672557	GSM1672558	GSM1672559	GSM1672560	GSM1672561	GSM1672562	GSM1672563	GSM1672564	GSM1672565	GSM1672566	GSM1672567	GSM1672568	GSM1672569	GSM1672570	GSM1672571	GSM1672572	GSM1672573	GSM1672574	GSM1672575	GSM1672576	GSM1672577	GSM1672578	GSM1672579	GSM1672580	GSM1672581	GSM1672582	GSM1672583	GSM1672584	GSM1672585	GSM1672586	GSM1672587	GSM1672588	GSM1672589	GSM1672590	GSM1672591	GSM1672592	GSM1672593	GSM1672594	GSM1672595	GSM1672596	GSM1672597	GSM1672598	GSM1672599	GSM1672600	GSM1672601	GSM1672602	GSM1672603	GSM1672604	GSM1672605	GSM1672606	GSM1672607	GSM1672608	GSM1672609	GSM1672610	GSM1672611	GSM1672612	GSM1672613	GSM1672614	GSM1672615	GSM1672616	GSM1672617	GSM1672618	GSM1672619	GSM1672620	GSM1672621	GSM1672622	GSM1672623	GSM1672624	GSM1672625	GSM1672626	GSM1672627	GSM1672628	GSM1672629	GSM1672630	GSM1672631	GSM1672632	GSM1672633	GSM1672634	GSM1672635	GSM1672636	GSM1672637	GSM1672638	GSM1672639	GSM1672640	GSM1672641	GSM1672642	GSM1672643	GSM1672644	GSM1672645	GSM1672646	GSM1672647	GSM1672648	GSM1672649	GSM1672650	GSM1672651	GSM1672652	GSM1672653	GSM1672654	GSM1672655	GSM1672656	GSM1672657	GSM1672658	GSM1672659	GSM1672660	GSM1672661	GSM1672662	GSM1672663	GSM1672664	GSM1672665	GSM1672666	GSM1672667	GSM1672668	GSM1672669	GSM1672670	GSM1672671	GSM1672672	GSM1672673	GSM1672674	GSM1672675	GSM1672676	GSM1672677	GSM1672678	GSM1672679	GSM1672680	GSM1672681	GSM1672682	GSM1672683	GSM1672684	GSM1672685	GSM1672686	GSM1672687	GSM1672688	GSM1672689	GSM1672690	GSM1672691	GSM1672692	GSM1672693	GSM1672694	GSM1672695	GSM1672696	GSM1672697	GSM1672698	GSM1672699	GSM1672700	GSM1672701	GSM1672702	GSM1672703	GSM1672704	GSM1672705	GSM1672706	GSM1672707	GSM1672708	GSM1672709	GSM1672710	GSM1672711	GSM1672712	GSM1672713	GSM1672714	GSM1672715	GSM1672716	GSM1672717	GSM1672718	GSM1672719	GSM1672720	GSM1672721	GSM1672722	GSM1672723	GSM1672724	GSM1672725	GSM1672726	GSM1672727	GSM1672728	GSM1672729	GSM1672730	GSM1672731	GSM1672732	GSM1672733	GSM1672734	GSM1672735	GSM1672736	GSM1672737	GSM1672738	GSM1672739	GSM1672740	GSM1672741	GSM1672742	GSM333673	GSM333674	GSM333675	GSM333676	GSM333677	GSM333678	GSM333679	GSM333680	GSM333681	GSM333682	GSM333683	GSM333684	GSM333685	GSM333686	GSM333687	GSM333688	GSM333689	GSM333690	GSM333691	GSM333692	GSM333693	GSM333694	GSM333695	GSM333696	GSM333697	GSM333698	GSM333699	GSM333700	GSM333701	GSM333702	GSM333703	GSM333704	GSM333705	GSM333706	GSM333707	GSM333708	GSM333709	GSM333710	GSM333711	GSM333712	GSM333713	GSM333714	GSM333715	GSM333716	GSM333717	GSM333718	GSM333719	GSM333720	GSM333721	GSM333722	GSM333723	GSM333724	GSM333725	GSM333726	GSM333727	GSM333728	GSM333729	GSM333730	GSM333731	GSM333732	GSM333733	GSM333734	GSM333735	GSM333736	GSM333737	GSM333738	GSM333739	GSM333740	GSM333741	GSM333742	GSM333743	GSM333744	GSM333745	GSM333746	GSM333747	GSM333748	GSM333749	GSM333750	GSM333751	GSM333752	GSM333753	GSM333754	GSM333755	GSM333756	GSM333757	GSM333758	GSM333759	GSM333760	GSM333761	GSM333762	GSM333763	GSM333764	GSM333765	GSM333766	GSM333767	GSM333768	GSM333769	GSM333770	GSM333771	GSM333772	GSM333773	GSM333774	GSM333775	GSM333776	GSM333777	GSM333778	GSM333779	GSM333780	GSM333781	GSM333782	GSM333783	GSM333784	GSM333785	GSM333786	GSM333787	GSM333788	GSM333789
BCL2A1	255.181853494304	471.435280732136	306.008800997256	354.027292953048	539.586267965518	636.762476688193	30.3938461329667	57.7551219542546	217.770874302382	478.983105470204	425.303526228214	406.422708816901	197.822565699291	395.615184956118	64.9950252105786	79.0017129593536	286.9407443806	122.147145134729	-117.765239267011	178.545171734521	155.986711572561	143.663597179474	795.206980691979	398.153733077138	-288.856671117038	247.328669647513	780.247322532867	294.350131074197	435.633732171369	365.824745933509	602.625393238694	407.164153376979	394.775284733769	-19.7623186232342	284.332057737252	255.26109424458	-291.582290212166	258.420271688874	150.529604528388	151.139900350793	425.977885865595	1022.12469969088	638.33922728347	244.732759170998	77.0370406333125	443.750033273324	-82.5148240777613	103.939819270626	21.0247534612684	754.528113984797	133.292800699344	-67.6292122362143	132.060763560281	176.589008872554	-109.441849172622	2.03477322966467	370.1115432277	95.3487867792665	421.121997853646	275.417443725232	76.1821319206517	595.749949123266	125.066032183572	119.165680135176	-303.843880076942	43.9566219380064	152.622631927865	560.292823301502	-273.213482047248	126.624484267395	-21.5248229870946	219.358322650119	53.9937269923488	326.071774671566	-394.407638170765	56.6378659595461	400.090344778439	194.471996709944	213.467311602555	380.439782981878	67.0599451712966	405.665054634102	27.3786602871209	-53.7269398527477	-24.9323261653406	249.522062892412	99.103069216103	45.065086943209	350.573276943248	-51.4033801096082	-127.496883247839	361.677530741562	-138.798369014697	90.3937135330807	721.384274258832	40.8637126292669	-247.288910854011	133.791949556429	555.937627940581	-91.9941332059163	121.768618700516	120.987238144731	413.092024161763	702.716246462642	540.381073671575	680.169709126961	278.618166370569	338.380251025026	-176.34416083633	-7.36530027851018	345.225718988486	389.834876675063	251.12051253559	265.551694882862	332.755406770773	-100.938266131556	-142.797285076767	122.959573220948	449.884771164907	5.05616674323724	-42.396400961111	228.856971527656	245.797703166876	398.140830362806	604.553091678246	122.823607341665	152.62555791119	352.003619994446	70.66870717911	-126.838645162966	455.974222581327	521.665815870102	538.610145989982	460.945939815967	262.057731975463	284.28032888297	484.058815033846	640.666943427823	-50.9582811418058	344.975685718394	-17.6401991941677	-33.8372430479326	371.998953390665	205.135423801036	140.800932062331	552.317273369805	-24.8165741109794	189.068082153009	-1.77855900512921	98.3461783797778	10.9527877781177	-62.9105076956731	495.642809749572	275.931926205648	613.82521668957	283.634591211073	-74.7873322491529	22.0961842989066	-231.166500737616	90.3263868448164	288.674928611852	150.168577988328	-521.166800607635	244.144073471226	638.998616907817	1023.88135401195	139.600312904395	-392.453476768615	627.615879311559	567.477118338739	510.777552141487	369.691982698973	463.421336888568	834.22876543651	622.965888565195	311.449766608996	-207.268657385184	540.782163823661	525.021424314236	559.147530195943	838.518448954169	346.379713531156	217.150344674085	198.234588384455	168.117053005743	245.446870491521	-41.9360883375046	97.3827483364254	458.618704899057	69.5870390920861	146.304660891311	638.147816043219	343.352226719915	283.233987200382	307.223334714201	223.115747680849	88.7590452301592	208.071778614959	204.848794198979	359.450013551591	-34.487162271988	171.302651425597	490.18494762763	75.7611805772173	342.041380230767	60.2857148060464	985.817329261835	121.329257729684	50.4352837019144	16.8961508028056	97.5938234395502	860.839059714193	599.749282522724	-6.91561322941743	1218.31149266686	37.2894328143094	23.6980654728763	193.609629113771	435.194820576635	419.491923329034	228.968992699237	277.410339428927	184.637768918587	190.45284906593	460.461522958073	822.510624936432	191.484858333976	802.119679549686	495.614484689929	154.876958252905	246.952435710489	92.750000316549	696.764384718381	56.2153144778899	706.500321209379	180.613322210668	300.374687548973	345.606290736311	529.847595142116	190.660029794459	140.754398216523	790.896091962864	726.11706492636	431.379891222002	1.05796298172595	252.121828549749	-32.4606076195138	719.418740620554	374.864727079058	141.952307842375	229.818745236171	171.150770816338	17.4865379916197	44.1334067300212	27.5114370776704	595.05889775882	285.355642480501	62.5717126941327	247.612921642038	119.70063027347	16.9382100484467	204.700029089397	-8.57344849510454	100.439053519679	350.056782025076	55.1988827082298	44.592164057477	569.533608904182	40.9688379329873	185.841909543794	6.367085981505	157.338981872748	319.727392668319	81.8107020752638	480.803399224904	76.0727305449292	430.210021093244	-6.37374994807442	531.372632234066	301.324136075576	966.361033778224	20.0692872239516	141.095545431167	690.086311160475	270.858443607945	252.630433872039	417.116354825231	158.311796646929	374.964423068726	298.917412575001	38.5348538102378	306.468604917419	177.002458084887	152.941454078494	440.807393244966	312.892765251639	285.917990172221	390.42586909135	-2.99561364817399	232.296346354401	191.854823920634	1093.06840564667	439.945957584242	386.882767083546	837.870038344631	326.46466072009	384.601442444975	981.782757179965	39.2817948578272	614.18027702714	447.719129278655	353.807064761408	638.679787613087	668.679712878989	670.848100654264	265.259111813242	1969.87905727674	260.634931417478	255.475663952168	450.984951815195	803.739739381788	281.082734673331	206.334887544965	201.241045572875	452.148590944599	301.088915849953	131.470209178707	123.208682909906	390.633828694797	159.81424636622	148.361669553129	57.9459745485298	151.284008250267	29.6159571095644	129.416316016566	197.239186237615	476.182334328817	74.1808433659985	258.081779432079	733.485221662748	86.9980090376674	36.4046309060074	354.463656318361	107.491765913758	34.0828047716343	26.1452904692536	456.933998448654	110.614275465151	229.284437041545	558.747749021995	193.18903665736	165.452521906886	85.4706353209597	545.273212918454	55.6880161575375	16.2520212445611	23.1092360339008	103.487569953741	328.13067417243	65.3857877774907	83.7578893734633	239.001680534481	-2.48872185070667	310.531995371302	98.2410684974718	132.270892595727	-10.5001513829271	149.779221906218	-8.47164954315465	205.477346258838	464.982891864492	247.236725056026	154.130017205315	185.388604340773	160.427220927693	100.142302175434	199.2463469046	22.5967363370146	90.4141544336288	1582.9651523753	33.8725085434288	425.231452609208	285.956155043265	104.761030446763	131.354156815735	147.272802415976	466.324114475492	35.8555240879152	74.4176213414596	68.2613939794718	255.601841689092	8.85076232410452	316.982637452777	96.4987253030428	317.487348400471	43.2119977005132	52.6901265932295	291.032082892212	376.698198639043	40.9758478072608	206.141726564984	38.04572036093	43.3475219364679	15.3625460867435	31.4681216676119	591.994024951454	21.1854149832796	297.29657386798	357.055752049725	150.176448115051	417.783850631054	67.7465576578279	564.17105508494	32.8521823991722	252.043941057821	7.15406119994535	46.1273265233776	193.502144374911	143.35350382216	76.867961837514	44.2323238447698	181.565107362028	168.758845939229	215.698521824547	56.4154853321449	24.9146680967914	8.46701065137538	-19.6002143898249	134.8310544554	-11.533095300876	106.726131868106	157.285239503318	87.0042400370217	339.402552004247	61.5506076749568	102.995321004756	95.1372519441417	47.8315048467619	84.305438441717	120.505208065086	243.189690975448	42.1262460630371	153.531062392389	201.360213435525	525.034148140967	-17.2571249701554	111.640832608762	106.098358683167	85.7362316684341	482.675814530853	-2.69091777975171	441.326902816125	477.479939944337	-21.6304297544197	901.55085174495	467.381047740955	28.4951561007208	28.2871964972731	44.9520042701843	25.3765409239243	205.450085636663	48.7902998723953	83.8295458660371	10.8408656303564	85.9325081480926	391.129193143459	31.0490869610393	-58.155145994112	-37.3830192218705	384.07648074938	19.6564835167333	12.842106847954	18.854242349875	33.2174747363144	98.9280361762766	351.063088420786	140.716233345478	19.3792040454696	205.040397429122	139.550257591316	91.2101646011328	151.975649178587	86.3375231061182	-3.54074820417796	-1.18745552306584	-35.1840216622677	-5.48045830315246	-9.53878607005998	198.105295147855	102.648721665676	33.1769732405119	104.282801246325	253.410866541158	65.1949634222671	78.4553089230063	160.73253989605	31.8201731311264	37.547240412591	28.7272608266662	19.7460541324504	147.855400855597	116.779070451251	-43.7987677069623	317.932085979379	48.271569176155	114.068585732157	7.29597221023815	296.34478871662	169.684149343334	115.272726357364	128.453626616336	230.316446309591	347.165598324709	101.479630411837	88.7995467259617	1037.10624269641	39.6424139454537	580.53443826409	216.211800396353	172.378277689122	356.848571321196	156.894244293839	-14.417502789445	79.9725572657634	96.9831855028349	149.526866432372	352.570990264511	84.4059133063042	503.896261706632	68.467795833081	121.101047378335	194.449256276755	122.925951314207	897.142419701826	35.4692021279524	104.218933502945	177.941002362619	91.6455556810102	243.077532987072	196.871557275715	222.290140266413	406.921661006777	236.317677562642	116.519705103131	13.0617495751909	84.5546784158866	277.767843016876	219.59990629522	47.586938122108	73.4229980695393	43.874041381901	117.36400551563	211.959922212004	117.73241335245	181.740354218866	401.114369608627	366.161578731025	105.541463115882	40.9415773108125	645.642929391449	174.12217863339	57.2317462475501	6.24355641930725	19.6050777720608	35.6000531143914	312.974547118163	776.292187226367	223.155470301733	170.177177167238	398.315872023654	62.4650068301913	245.130647274294	61.9042168883099	26.3088542023023	12.3373959002607	49.1742852076003	76.9146943326708	90.2093103298582	127.068008134938	520.885081445963	74.3568690977558	73.5990238012965	311.511820019756	34.6256805903723	190.394433446984	25.5517877807623	274.650785589918	83.8965291090952	10.6008163802344	406.977740000965	172.918816883103	79.7980892838447	572.196582253199	81.0162496575983	810.445852436788	138.792412294857	174.117505383874	145.736861075156	256.412650480062	1019.09865456266	260.098286598094	557.185325933919	1052.66037483443	348.478781438615	226.583298821483	428.80882511346	505.537351161554	433.344213768426	44.2432280936397	1719.43961573151	99.2660678912441	195.404156927792	209.579680458685	356.266751756494	3134.22696285735	861.524469643159	566.901011677016	214.675080180614	91.3285535888633	184.478878435054	117.624928613589	353.052334964626	81.9976320558909	186.758645323786	44.3919932032221	78.0783334620748	88.4412642630929	86.6031194535926	46.0525545311267	37.3836766795422	22.9098440545651	80.0457715081757	126.398175704357	75.2665950034746	79.28403183712	36.0455695682195	59.427394645	120.185090473262	71.7733409905046	62.5639239449399	57.8945688038573	16.9755960445721	32.1247132245648	432.800065314978	228.555184161093	141.255061819665	505.181132028497	235.928723181806	850.834583672882	162.537288147668	188.097456939583	440.109112740761	396.190336591154	178.724678475939	29.2976530153876	189.06483086358	72.8939711903288	826.693229969504	-203.81796547032	178.982644855668	302.89249592092	283.695497829106	470.377167962806	159.893132755399	310.50250412306	-257.947910817707	341.329486501191	253.147979029011	239.862710472744	479.900426814625	2.03920555689967	228.770156144206	582.442062758635	426.221922631778	33.1671487113882	181.476319859761	-211.556956862322	337.760951581548	128.872675592464	303.730886655063	-114.991542048802	307.8798459291	770.865005955545	357.925323597373	199.061028078247	588.310797897567	230.683406793898	165.6973762994	169.846335573444	-59.4642788112002	481.233253109917	740.983900303096	241.711469527499	328.624642299325	96.3474145477463	89.5542998814339	316.672200038343	31.2753952600104	45.2270769639233	-388.607882152649	233.005104211494	293.519717457276	-72.0186426248911	585.150709745841	-25.4342138847078	381.056308980132	-229.507117452103	54.6213526258751	-182.815202720366	-74.6842952154607	175.457104332647	-160.415122080184	361.27888653391	-48.2857356894236	48.7311202886359	514.661396483701	443.957111238447	-296.707359372644	-47.9847749130589	100.732843003217	-205.881696508188	851.114047250932	349.240455479683	397.673643274621	352.25006324324	17.4956911425876	149.058544806596	389.913154684305	-155.384777675382	328.151703936484	239.045816936916	71.4536589034841	215.957825950786	208.304823352023	190.505143150424	321.917516426258	299.001503026611	362.375243647774	118.704500791306	377.122321689201	413.216117653554	196.954302643757	445.139457145556	460.445462343069	160.946495472641	406.337014193997	147.682724114689	372.994859613465	517.692501445565	400.511273451688	391.568438954263	363.622081149814	336.707588864307	316.027284089012	328.775122687507	217.054183064651	366.373722533636	307.213432781461	318.26299271337	327.076844020927
