SampleName,BCL2A1,DUSP2,FTL,HLA-E,HMGB2,ID2,JUNB,LGMN,LYZ,MALAT1,NFKB1,NR4A2,NR4A3,PIM3,PLA2G7,ZFP36,ZNF331,Group,CODE
TCGA-50-5045-01,88.80602459,40.23396881,36605.69168,1154.160612,98.00585584,137.4243638,492.4804931,219.3004117,676.118959,5.167315643,26.93738047,16.35707372,13.73039832,119.0397289,40.35419915,232.5127551,11.61501596,Tumor,LUAD
TCGA-49-AAR0-01,39.46040832,18.6872918,29695.19247,869.0576262,113.9837584,70.20691817,404.6482357,198.4301206,410.2392303,59.58719861,18.94299033,17.04781218,3.449432934,318.6458003,24.28191593,530.7439401,5.993607005,Tumor,LUAD
TCGA-05-5420-01,144.3803228,13.86267834,35099.84628,1068.607006,36.41992275,75.73604436,174.5982383,93.31900046,6856.523422,2.222368917,16.86995774,32.52572968,1.222635072,68.62597357,82.46631315,119.9225129,3.15987521,Tumor,LUAD
TCGA-97-8171-01,7.600149303,15.64176299,8937.692655,957.6405483,85.42861258,44.09624612,92.88108494,309.4294658,109.4323418,75.51699532,30.11799402,6.942821949,0.952828134,148.9650699,6.539711372,69.79316336,2.438963044,Tumor,LUAD
TCGA-49-AAR2-01,7.071340997,7.833491059,8263.385134,547.6927578,144.8626454,13.70707337,73.61709312,121.5050655,55.716528,44.30420646,9.916996864,5.453277849,0.951727784,116.915823,12.89680749,112.6103885,4.521537119,Tumor,LUAD
TCGA-99-8028-01,61.60804857,42.14602263,19522.8885,1525.476521,96.33553337,63.58453872,424.2610153,150.87772,981.3060962,47.99626377,23.61408807,63.15215806,7.885708292,144.0326042,61.74976579,411.7450203,27.72519811,Tumor,LUAD
TCGA-55-1592-01,42.88491422,9.72076821,19291.00002,853.8004349,63.95460656,50.78994896,294.438812,290.4630767,852.1163504,40.12558519,38.09293773,32.56811607,3.132575176,144.3072313,40.41537472,447.5920794,11.13713781,Tumor,LUAD
TCGA-44-A479-01,27.72657201,13.04763595,6627.212547,744.0897258,90.09107802,148.4617508,111.0328452,262.8908028,1141.690336,43.94845943,27.49305531,5.673600207,1.809743127,171.2889146,65.08262666,130.1677702,8.011391856,Tumor,LUAD
TCGA-55-7227-01,36.65047061,7.991382039,12178.14002,924.0698098,92.92612481,53.33417606,278.003963,285.4863921,845.8699763,32.7511883,55.92635888,5.796515438,2.445256589,94.6046788,40.49460931,152.8899335,9.872332333,Tumor,LUAD
TCGA-69-7760-01,5.509485459,2.77059483,3022.894215,256.7598881,57.52883841,10.24380682,189.4257793,140.8013374,65.75777033,95.71401598,26.20049901,16.94816873,4.890952838,69.4341738,3.571119799,192.0928784,10.05482354,Tumor,LUAD
TCGA-S2-AA1A-01,14.16709147,24.6068654,6764.552317,1077.69883,38.33877952,78.76949952,521.7706114,106.7468431,3777.208039,46.78172608,32.51170131,12.59990079,8.015852791,114.11815,10.95731086,683.2676174,7.597053525,Tumor,LUAD
TCGA-78-7148-01,7.814366403,5.778942369,9246.072607,721.5433227,78.6524342,48.75118467,216.6176372,229.2223551,1168.916942,7.612690593,37.79856363,49.63039431,3.11605348,250.7931894,10.04716154,286.2694927,10.42147686,Tumor,LUAD
TCGA-44-2668-01,151.4523145,32.79880095,7445.415649,1548.141051,123.1024402,42.29592315,486.1547108,165.7949751,1208.447795,20.49292073,116.9981968,9.183430345,4.692790115,150.5619724,43.24296011,359.8798586,5.611223438,Tumor,LUAD
TCGA-64-1680-01,4.577195296,8.08076392,12011.52431,784.4111504,60.52989494,33.69534835,296.5108631,134.210143,288.16987,9.50152116,45.45347432,23.68398301,1.206512691,216.9113245,6.916689507,525.9692366,10.22265315,Tumor,LUAD
TCGA-50-5944-01,18.13458615,4.675453211,16565.19588,1003.971555,91.59031968,44.70099972,302.7049194,174.6868613,1559.163239,31.90840141,38.49757862,6.518554735,1.51478098,91.04153532,20.06337128,252.2377589,10.71458028,Tumor,LUAD
TCGA-44-3396-01,83.18179191,18.03666021,12296.86045,754.2805617,102.0315191,37.72051155,413.4192262,165.4418688,1177.957418,20.38505214,45.14850973,12.62637225,9.310507143,144.721328,38.05769914,469.2465674,8.917000553,Tumor,LUAD
TCGA-05-4415-01,22.70474657,4.779924291,17483.4791,565.8795456,106.1426571,18.33993071,291.1045058,121.2523425,120.450788,17.11080103,45.63440668,206.9022706,13.47001196,28.8092392,22.86427308,288.6342439,5.791803425,Tumor,LUAD
TCGA-05-4249-01,19.70996073,23.71569786,9240.036229,945.3778598,38.86702763,96.05649211,495.9440887,204.647424,618.7414489,30.80451522,41.47302584,5.963886023,1.941333598,116.5578182,20.36967984,322.810378,9.066544537,Tumor,LUAD
TCGA-75-6212-01,17.5016466,15.04670549,15686.49861,1386.583395,101.150057,48.45693991,131.8008617,239.4255779,565.0581225,21.86856231,44.79884481,105.7223868,6.052398695,244.3830085,23.04325879,306.7359481,14.90969079,Tumor,LUAD
TCGA-97-8547-01,17.41615051,7.456527731,10063.14951,666.0505056,80.40998878,51.04464533,208.134921,337.6087081,1615.179955,43.29693399,21.43369668,6.24402538,1.001276946,133.9618124,12.89110242,83.63417007,2.829725452,Tumor,LUAD
TCGA-86-8672-01,23.90053912,24.45665773,20418.41725,1321.843093,111.0009608,44.76417143,366.7087699,141.1863509,1004.015873,19.64968602,20.51087082,13.7025015,1.300084271,243.7782152,26.53365474,237.2175156,8.769680764,Tumor,LUAD
TCGA-05-4434-01,54.03950737,42.94298361,18469.04922,1421.992852,80.24894013,47.42018681,316.4929459,242.9912379,2209.713758,34.35714434,45.64809331,6.505834962,2.390520458,142.5188351,59.64930334,185.4556074,8.671014283,Tumor,LUAD
TCGA-44-2655-01,22.33513492,12.08232093,15246.64386,1017.032428,41.81991924,54.42401112,210.7515714,133.0498927,733.5893245,15.99351995,31.07059454,16.53251942,3.663772827,174.8431309,10.26073944,329.9474773,10.94564081,Tumor,LUAD
TCGA-78-7220-01,9.383370696,5.163143525,15734.80195,656.2078374,76.97841977,23.28151965,190.1373616,368.1180933,168.3588566,37.47882237,25.59865536,25.30898058,2.735843397,137.5818277,17.65287138,184.7930481,13.41158013,Tumor,LUAD
TCGA-55-6985-01,24.6173641,31.79519247,7191.015907,923.1105473,110.6176651,45.77352482,547.3940354,136.6486174,1520.701568,22.41283814,36.39013782,94.20682804,50.33162301,179.3059228,29.53132556,697.1255734,15.48407495,Tumor,LUAD
TCGA-86-A4D0-01,12.27846354,14.94564022,8072.203624,240.0508824,280.3434129,164.5921125,119.3861321,94.53034293,199.0095595,36.30886375,26.63888564,10.92545569,0.985832423,217.0961093,15.95906119,93.96460744,4.773058754,Tumor,LUAD
TCGA-50-5068-01,95.82490789,36.36526084,23460.3435,873.3194607,87.32708224,115.5242939,462.824609,63.98336354,1217.275481,3.996339337,18.43420629,10.56002362,3.347111438,61.1043248,10.80211288,192.6212342,6.089236525,Tumor,LUAD
TCGA-62-8397-01,8.535708211,3.145834649,8598.137262,1268.146251,36.88952082,13.4034292,94.68250568,246.1066612,839.4032651,29.05446255,24.37904294,2.703666666,0.905960989,70.36016321,3.941016011,69.78357958,0.971507759,Tumor,LUAD
TCGA-MP-A4TE-01,19.88030755,3.111264499,13333.84348,144.8247405,81.39444189,85.43195826,311.1280725,319.1905733,34.04687628,18.31351197,29.19484531,31.4733636,1.000412607,245.4700458,1.936035571,122.8144311,0.520741304,Tumor,LUAD
TCGA-55-7573-01,20.21428606,14.04900804,10657.25073,1380.46399,45.94058518,86.60341652,404.662488,264.2609297,519.0995216,63.31099868,40.95454359,20.87654225,2.064782543,84.75928144,16.1399079,438.0236019,16.04020603,Tumor,LUAD
TCGA-97-8172-01,23.28297862,20.83107406,12853.96102,1224.911585,74.15424923,83.19380254,426.3511029,188.3639746,1794.270847,126.6644401,56.33539186,14.2323428,2.332122533,251.6031832,31.05243903,429.9839676,12.85082446,Tumor,LUAD
TCGA-99-7458-01,24.78632291,15.88389277,10021.10208,1238.506498,106.4561404,65.9433015,334.4611743,177.9207403,1313.370755,98.20872676,55.45634866,11.96137119,2.561602934,75.31811323,25.2713183,195.440024,4.30362016,Tumor,LUAD
TCGA-44-2665-01,27.52273172,8.290663195,10083.05041,885.6361302,61.61273235,68.8448058,264.8924867,124.4106905,438.4316245,21.71877416,48.92981333,7.157743319,1.979498197,64.05012781,15.81200522,186.4549904,3.344528902,Tumor,LUAD
TCGA-55-8097-01,13.08540362,11.52912989,11588.06239,922.5784125,61.05661002,35.88931861,248.6998018,142.6193877,372.2523366,70.51271147,46.40396469,19.1115599,3.76878747,177.0829377,20.6682131,400.8007363,10.3475731,Tumor,LUAD
TCGA-78-7153-01,6.219275813,9.700801505,8015.85739,353.7120217,79.95218133,74.80309482,70.32000124,91.64481416,47.13256948,14.91830705,28.98311128,6.593644397,1.544264193,157.5073276,3.919306026,109.684595,3.294041632,Tumor,LUAD
TCGA-55-6642-01,10.16682613,3.935066897,4864.222548,631.0791959,78.99788772,35.85113375,99.96950757,137.0021412,471.9060299,41.98088634,23.48697699,9.098476462,1.274218592,79.29975661,22.6606812,81.48604924,7.860582661,Tumor,LUAD
TCGA-93-A4JN-01,10.41194449,15.22545941,6800.212726,1006.356547,132.5259952,46.63264056,329.051019,160.6091554,254.6503599,42.11297788,40.83027425,17.6393765,8.219579749,106.4158628,15.15865175,334.9845334,10.94120293,Tumor,LUAD
TCGA-35-3615-01,19.63196512,4.071762909,39753.65126,705.5341737,24.19776087,42.07766655,191.4648723,136.0194692,187.727845,40.14803468,19.07538908,22.55331051,1.222060203,196.3950557,18.83830534,220.0316356,7.047656614,Tumor,LUAD
TCGA-55-7816-01,20.97023096,5.939937317,10217.04643,1561.129725,43.3705939,112.9563155,94.86725091,221.517225,1708.925225,56.71633098,44.99533895,3.445260406,2.210276957,50.80232304,18.27391055,122.6236864,7.17120573,Tumor,LUAD
TCGA-38-A44F-01,36.14937962,15.91344264,11012.18206,1332.730227,51.2292427,108.787325,490.4767845,181.2246847,1227.570543,30.67759119,28.62741096,20.25143026,3.800172445,94.64650953,36.61819822,541.009547,5.742677127,Tumor,LUAD
TCGA-55-8616-01,5.235472487,9.812242865,9744.135948,545.6124335,45.58575419,12.28199107,203.8182744,128.8268639,157.0398003,27.71347354,19.78460746,5.245832573,2.957266668,142.5646974,5.346849024,279.1856728,7.755729558,Tumor,LUAD
TCGA-75-5126-01,128.6668884,15.07510708,32796.59531,1504.733406,154.4560951,66.95592497,447.0311111,279.9172063,2608.351152,12.75026745,60.61400774,17.75392083,8.806220587,162.3715833,68.79411409,487.7632102,19.88543671,Tumor,LUAD
TCGA-86-A456-01,46.96227829,29.74792696,23288.13672,1512.797067,42.37012086,55.29924604,490.2132305,290.8654611,682.3844926,71.71275747,24.63892581,61.88911262,59.05536617,204.2680643,55.27443594,1239.830178,42.74934568,Tumor,LUAD
TCGA-05-4398-01,58.13258218,16.33664983,14512.33673,741.2716853,97.37010746,96.34170593,440.2169882,111.7699944,645.8462508,43.23839999,39.53733752,8.520729658,3.201530906,151.4042547,16.47486578,180.7089084,9.993080144,Tumor,LUAD
TCGA-95-7947-01,12.07896183,14.54407889,9166.544937,1020.785328,97.28455594,34.44775155,260.4963538,124.1802411,538.2937153,31.28941482,29.84348338,27.13355575,1.054950325,144.6328146,23.42858381,188.0295049,9.27836905,Tumor,LUAD
TCGA-NJ-A7XG-01,2.838258647,6.875847547,3761.002697,653.6516261,34.95513827,7.008761149,237.4335417,138.7281718,18.45391898,100.7290224,39.00378833,67.85182537,1.676885039,315.9352376,1.298382167,380.2478833,10.54353355,Tumor,LUAD
TCGA-78-7154-01,7.38798713,11.62051055,30622.5383,505.4092018,150.2658391,68.11020516,201.4958089,102.7417727,173.2727094,9.513451415,24.19833564,12.61292147,10.53367364,172.396173,10.47623035,357.6166985,8.814534024,Tumor,LUAD
TCGA-55-8620-01,13.3986795,12.05727852,26495.45018,876.7173783,228.7724464,164.6200238,185.9878529,163.3692613,955.9783527,36.74824161,17.91937997,9.700812483,1.148703955,109.21762,28.93417237,80.8709772,10.48939066,Tumor,LUAD
TCGA-44-8117-01,13.93803891,5.418192467,6635.164778,526.1976416,78.35243245,23.0642993,224.3371332,255.2328568,515.2378524,79.71771724,29.76542093,22.08859258,8.213487217,126.967998,21.0116755,157.3664133,5.406904566,Tumor,LUAD
TCGA-55-6971-01,31.44214211,13.83763907,13279.32537,1024.613933,76.33083364,63.18681633,221.2982381,334.7921317,1505.583283,33.87740729,53.24448464,55.41677816,25.04652794,137.7536472,69.6322523,269.4917543,23.60381894,Tumor,LUAD
TCGA-35-5375-01,50.05476449,20.69033898,66115.30885,583.4719851,82.9772712,42.5499549,149.7517542,68.00977695,260.5685325,2.282908905,9.626962375,6.301323263,1.901034609,14.94524216,9.511887624,55.22459986,6.227051058,Tumor,LUAD
TCGA-MP-A4TK-01,37.04096829,15.69247125,14201.20045,669.3384379,117.2903031,46.6137617,454.8850279,121.0803553,647.6088025,45.02163676,24.95034765,8.212851252,1.91453209,63.98693259,18.1869987,381.0757063,9.544301547,Tumor,LUAD
TCGA-55-8510-01,32.93309353,11.87893224,24736.04224,1235.928058,70.68318768,65.96326874,270.6069537,204.8607161,1249.026709,43.35375628,33.05834295,5.245791751,1.344056114,108.4878461,36.38732965,132.7934302,7.553243891,Tumor,LUAD
TCGA-50-8460-01,10.11714929,12.51889858,19450.97866,1062.477553,79.42944297,37.10517341,179.8173788,119.9018326,941.0818085,22.17149374,28.49643353,2.810174208,1.610717415,80.95451398,6.49996865,295.0864099,4.530086616,Tumor,LUAD
TCGA-55-7728-01,112.1364373,13.20107888,32360.81166,961.0307772,50.41206596,107.4787839,420.7463093,173.9218442,3687.913901,49.32338855,19.84355079,7.468659292,1.931865202,105.3243331,82.90339437,380.0950191,8.533170214,Tumor,LUAD
TCGA-55-8089-01,48.39297857,31.95553087,22059.17133,1868.341604,167.1270553,62.74823641,192.0930408,174.6620946,2101.821208,29.41653863,58.50516674,5.588140804,2.193455159,122.3450641,100.2520521,266.7972626,8.564920147,Tumor,LUAD
TCGA-86-8674-01,4.300968963,10.1902945,48696.78636,367.1220854,61.21994887,13.53696879,437.7989472,122.5907124,41.94300172,23.55274784,24.09356064,212.8424772,10.73730945,569.9575798,3.87916212,1317.130889,7.724900671,Tumor,LUAD
TCGA-NJ-A4YG-01,35.94537756,67.24731762,16708.33559,849.3176786,43.50267932,25.76778825,229.7661755,179.2523436,557.4188641,50.01630602,29.73989347,7.952939636,2.324864359,142.5896221,21.4478451,346.9508659,7.049817165,Tumor,LUAD
TCGA-44-A47B-01,12.22934332,16.91979022,13615.60485,761.5890957,124.8046287,46.05749804,408.2901052,319.722706,313.7384443,131.5803309,51.85695014,15.08017899,6.587151926,448.7222209,21.65362851,1236.35762,19.70289296,Tumor,LUAD
TCGA-64-5781-01,27.18211328,102.2797958,23050.04021,915.3492811,70.69819132,145.9215038,651.6166486,50.19623478,246.3117139,7.886180186,15.70260417,24.76712738,3.304186475,262.476378,14.37757149,600.7921408,3.147854273,Tumor,LUAD
TCGA-86-7954-01,29.85863104,15.23685646,14077.05939,1805.61002,97.32801124,62.62902848,253.9820802,352.2981986,928.7463906,33.75287634,53.79709928,6.996239834,2.681570147,97.25676822,35.92117739,222.6988975,7.861172266,Tumor,LUAD
TCGA-97-7553-01,61.99056053,21.74751051,27623.67843,1738.79771,85.62956826,111.2507666,578.764294,263.7527257,3342.569949,31.52706679,45.34719239,38.03872204,31.51733645,140.0178788,88.17021614,719.0065816,18.95448039,Tumor,LUAD
TCGA-49-AAR3-01,56.75871337,27.53946874,16587.22111,1129.778973,124.0926857,36.82264388,239.198832,139.2260174,871.9588616,25.91299837,26.06363021,4.013692344,1.644618329,71.32916634,42.5654715,100.9136716,4.68375723,Tumor,LUAD
TCGA-78-7166-01,5.143547016,3.026674269,9553.088184,288.8542477,63.23877247,12.46413289,239.5662924,42.80609145,36.3595366,29.47935068,11.5786922,49.24084574,0.472809683,318.9575744,3.433113834,456.9314746,4.12981739,Tumor,LUAD
TCGA-05-4420-01,31.03736499,11.14363164,8262.124436,317.2223759,71.68040395,63.75194657,178.1702348,229.0674938,122.8201366,12.2918454,15.43474017,8.952754007,1.625424903,122.8309949,14.07825061,111.3963989,1.901958182,Tumor,LUAD
TCGA-55-8506-01,20.7805337,13.14387723,11851.64119,517.1700703,89.05086778,36.07732444,1134.77468,252.3655249,528.7227867,34.06126886,33.51705199,5.791655507,1.409016026,305.8715355,22.72328176,785.660081,7.253721362,Tumor,LUAD
TCGA-55-6981-01,9.550241308,6.041071378,7589.31245,454.5019227,50.17920483,21.59177459,229.3380255,243.119163,236.4875797,46.79072825,23.17807086,7.602878013,1.885091185,173.0316679,13.00454379,152.0075324,3.738286744,Tumor,LUAD
TCGA-97-A4M2-01,56.15876983,17.63874102,26533.50669,1335.159838,43.43615017,98.03712375,483.1726741,157.9857728,1710.868795,62.74053447,30.23020227,14.12929928,1.153951097,218.1755576,52.5848602,425.683035,10.7643832,Tumor,LUAD
TCGA-50-5932-01,9.925013654,1.88810285,6619.954293,812.0787124,61.63674898,24.63125072,143.9379877,207.767395,1015.349785,46.07510103,44.52372705,24.16346464,2.096961726,190.4415431,7.90219814,407.1275783,16.88803105,Tumor,LUAD
TCGA-86-8673-01,23.90866236,10.46407988,11349.77248,411.5651321,141.4831015,24.06738373,246.0174697,80.91857433,137.8317882,15.72670638,20.42652187,19.47749975,0.739825845,366.3050292,8.315483027,196.2455123,7.976879078,Tumor,LUAD
TCGA-55-6978-01,51.85578535,33.21784783,12125.36247,1651.458931,276.2497836,63.97266567,318.6833616,249.2208545,1261.345954,23.13314793,66.54237019,11.74402167,5.62712061,77.22878583,67.96977549,347.5000328,15.7792389,Tumor,LUAD
TCGA-49-6761-01,26.79931232,18.19246243,9172.920564,616.6265951,120.4398903,28.60196272,361.1194798,49.47589413,529.3719282,35.84244605,32.17348004,7.835112732,4.750972466,138.8541672,24.39477926,342.71715,13.97171761,Tumor,LUAD
TCGA-50-5942-01,3.849862315,5.491507242,5019.364526,1045.083637,76.15719912,72.44571812,223.4934435,209.9201553,301.4044539,17.42008965,65.10420261,54.50295373,3.428411484,137.1900027,3.92753899,198.9192079,12.18981749,Tumor,LUAD
TCGA-97-7554-01,18.01184432,7.5493982,9570.01055,1088.138711,78.00195821,24.03535003,285.9124306,172.7063296,476.3233291,17.19811457,49.70581806,7.511862185,4.16201053,66.24031263,36.27492645,243.8100101,7.427371289,Tumor,LUAD
TCGA-55-6984-01,14.39447991,5.454181687,5937.957407,450.5085134,57.08487629,20.61642041,670.7582459,76.32083202,9373.806497,20.78937764,30.10521389,43.66404192,1.503395594,192.4327305,5.845892434,641.5813056,3.087697897,Tumor,LUAD
TCGA-95-A4VK-01,13.29172177,12.44951432,4347.539941,857.2615405,82.18605608,31.54870934,273.1363803,134.4040031,214.7745339,74.31646967,33.35379771,63.33617519,4.105924767,667.90122,13.15150176,1166.688059,7.389569501,Tumor,LUAD
TCGA-67-4679-01,18.8637313,16.68119555,13578.67712,1016.872628,57.61262839,42.46376001,442.815953,425.2936101,2740.946258,152.0942261,50.61506615,38.70645762,5.269256561,175.9880353,13.11520775,1094.709395,11.9908132,Tumor,LUAD
TCGA-55-8096-01,49.71838147,4.802504524,17367.03298,747.7041265,31.7984235,65.69878891,288.5534446,275.2222447,405.5956466,54.08622846,21.11439174,2.926038352,0.701490902,73.6505932,22.72879952,93.36757858,4.041613889,Tumor,LUAD
TCGA-75-7030-01,12.02192494,20.13900974,5337.309312,1377.274019,53.79166131,83.06753452,844.6458524,149.7494769,4122.78823,16.77737949,42.70754362,11.9053788,6.976153648,176.2971257,7.609379046,973.5968236,6.665505583,Tumor,LUAD
TCGA-J2-A4AD-01,8.664991701,5.782383357,7739.761876,488.2421269,109.3021273,23.90586451,232.8650851,64.18968622,114.2722458,41.72465079,20.37667209,26.38407611,2.130070049,151.3440862,11.96505956,223.0481692,6.042029211,Tumor,LUAD
TCGA-44-2661-01,73.62101336,18.55307261,33901.05035,1268.509984,46.312874,96.35224094,191.8725909,205.779755,4325.406232,10.52502153,21.71935158,5.5808602,3.124731658,59.83085429,35.80578179,178.4309316,7.191264489,Tumor,LUAD
TCGA-MP-A4T7-01,21.78751003,15.87380599,14463.90227,545.3440763,74.53167003,38.37088354,513.2415821,141.7715197,460.2506198,41.34307792,30.21785349,146.2402939,11.34541999,340.1645454,11.96381208,747.462724,18.8262161,Tumor,LUAD
TCGA-MP-A4TD-01,11.8224258,25.05503557,10480.36032,478.6821291,49.00855246,77.0266705,628.9962256,161.1074256,114.0675495,46.81663102,25.00610472,45.73363899,21.94882826,300.6832717,12.20990345,888.012969,10.14132392,Tumor,LUAD
TCGA-97-A4M7-01,15.39253117,29.3764141,9809.300726,1207.618648,64.75601879,67.80713507,334.4675029,270.9859892,854.1890177,76.15986909,39.50439616,21.00510329,8.408319106,133.6843115,13.00909097,380.3739925,11.75196053,Tumor,LUAD
TCGA-49-4507-01,60.21487589,14.98169831,16336.6471,928.6067873,109.7093547,60.79790952,367.8300099,48.57035542,67.87948421,14.74777805,12.33589734,19.98603966,1.399387481,154.6856052,9.808457505,297.8255443,4.72668201,Tumor,LUAD
TCGA-75-6205-01,33.4269556,31.35358575,25009.17676,1367.65432,189.4910308,83.06001558,366.6603133,276.9504637,1757.36743,24.24869641,67.60916217,16.73938195,8.737996915,163.4001799,32.63609968,463.1599757,16.22879262,Tumor,LUAD
TCGA-05-4418-01,26.34102022,8.169677325,13324.09238,991.3297917,36.36522099,35.65091572,369.8224394,124.6924503,1372.661403,7.526834297,27.55650311,90.04150038,1.429240667,111.6102078,14.8360695,359.9413507,10.67830107,Tumor,LUAD
TCGA-55-8619-01,30.25148389,13.16732853,23460.63597,1543.971821,40.61117289,59.32947431,305.4810091,173.6676075,3483.154984,20.99721164,27.4436841,6.669233646,1.682118921,123.9660911,29.79007343,325.0785443,5.719558332,Tumor,LUAD
TCGA-55-7725-01,36.76682868,6.315934368,6970.826805,866.7282428,74.15788903,68.25219234,87.02021496,211.8034983,947.7629707,146.7950656,67.09897966,89.23526064,4.348331754,59.3963454,10.79102015,435.2664662,12.38515255,Tumor,LUAD
TCGA-53-A4EZ-01,6.636958949,9.544394083,56953.92978,719.6345616,149.5617312,135.6313441,48.34215311,379.8934572,64.6376332,31.09553616,14.0318674,4.566536883,0.741121153,138.1837133,11.3197848,112.8772602,6.690668214,Tumor,LUAD
TCGA-78-7158-01,9.206777252,11.81516633,10989.57052,866.2543584,82.23638046,89.68211703,196.3798143,218.6077076,1221.761558,30.52412289,75.10088982,12.35086031,0.938775328,138.5937862,10.17763105,220.1687607,8.086208449,Tumor,LUAD
TCGA-49-4488-01,18.8649959,20.3855244,14636.25556,986.4903336,86.42223432,29.44750655,249.3281017,277.5936889,275.1652252,12.05490671,36.38915036,5.044555851,1.584712786,50.82220911,12.76715463,126.8343087,2.134970461,Tumor,LUAD
TCGA-05-4430-01,39.86415505,14.38744494,17723.83929,1094.144734,61.83335499,62.59458435,379.9587282,172.9434722,1168.897789,6.015113072,28.16980637,14.33710616,3.988964926,118.1955107,41.81522068,248.6053129,6.079702847,Tumor,LUAD
TCGA-95-7567-01,14.97689903,17.99524051,7992.580244,807.2027754,102.3117626,30.0364399,303.7591995,165.4171296,339.5484704,11.23645831,30.31639255,6.755152881,1.314450288,74.6790297,19.8912952,161.3420332,2.393666196,Tumor,LUAD
TCGA-44-2659-01,10.59155087,8.034503212,10172.01279,1626.883975,72.31736507,39.84305892,91.35041307,151.2391453,266.211113,77.20165191,39.1594821,3.007172126,0.773956826,52.03654884,15.71363586,77.10202859,10.25236087,Tumor,LUAD
TCGA-55-8512-01,14.77171773,11.85184235,14502.56904,849.3190843,39.84716716,42.85237563,678.1498405,104.7426735,4139.329167,69.03890733,35.14782424,137.8718479,42.79506707,195.2714762,11.19465727,1523.272761,12.08625379,Tumor,LUAD
TCGA-91-6848-01,58.27107149,18.40413733,11347.57314,931.983618,237.6532172,34.48744706,482.4994394,156.561907,1046.246741,17.77194896,72.3821196,20.90309923,23.30668474,99.02754187,58.54351298,336.6900483,10.29355491,Tumor,LUAD
TCGA-73-4676-01,24.34663707,5.819638763,21279.00736,466.3656807,165.655401,33.66103028,202.9481053,143.1327856,1999.377342,21.93624832,25.8615698,10.83916095,5.065460731,223.1557315,19.19870584,391.5661424,4.630151786,Tumor,LUAD
TCGA-73-4670-01,31.88472616,29.93071078,10036.52985,459.6535072,77.15098218,44.87254546,449.8757407,108.5317812,241.2184043,9.090857414,31.05404875,45.48600533,4.327303899,372.0200644,12.9240648,142.9132268,3.227906706,Tumor,LUAD
TCGA-69-7761-01,25.50669094,10.50505003,8000.624611,1741.475692,94.05578959,86.95511203,232.0504602,172.5768314,2294.587706,46.11458211,62.49358201,6.530508946,5.298832364,71.63310888,38.19014955,317.0167347,8.255248364,Tumor,LUAD
TCGA-55-A4DG-01,10.67417281,17.21632724,6955.857728,998.8763393,82.51611767,32.1067675,268.7118779,156.3218437,267.3182151,119.5626375,33.42897719,51.47298335,3.848388592,116.5757912,19.28629384,599.0459606,10.31167389,Tumor,LUAD
TCGA-69-A59K-01,15.73401959,16.4845907,19181.12202,563.3764409,143.6900288,22.32986957,204.423634,78.46475764,429.3372399,152.2967407,19.1588197,19.49268984,10.50174426,177.2423192,31.72247117,458.7412601,14.52292441,Tumor,LUAD
TCGA-L9-A5IP-01,32.31936503,19.27066209,33533.29705,408.4747605,44.82248486,27.71599802,1385.750308,113.3886126,103.1206146,29.09429365,33.40576745,157.8728315,8.124368578,327.3759861,19.35152665,3404.004635,38.47161518,Tumor,LUAD
TCGA-55-7574-01,21.72105045,36.0403931,9808.432008,1128.071405,83.35955413,65.97688428,665.8890414,160.8398477,527.8150742,97.86082676,34.73391772,52.37700818,11.92488548,171.6104824,31.46310299,1405.949213,17.40227912,Tumor,LUAD
TCGA-64-1681-01,20.27254992,12.88936596,15673.86854,1492.316326,87.14926396,41.00423643,220.5786178,245.8193088,797.9048683,29.62496447,31.96933873,7.931192702,3.959143638,148.7651515,14.89143127,537.166324,8.502024083,Tumor,LUAD
TCGA-86-8279-01,14.867045,8.883331837,11431.45011,642.3461607,65.03591911,31.28830985,309.5604011,118.0005162,106.967874,118.1883838,38.04377078,4.277317894,0.877826275,143.5265703,17.73426932,133.9327445,9.952854791,Tumor,LUAD
TCGA-38-4632-01,56.14074526,12.49126994,23073.41501,484.5216653,100.0836558,63.84426857,210.7781694,205.2616159,1071.50064,4.324255078,23.22224305,12.92737805,4.36363543,132.6701282,18.76095029,176.8962689,8.93906505,Tumor,LUAD
TCGA-91-6836-01,32.88386745,21.65169749,9561.04612,336.462094,613.2266501,17.16255961,140.2245493,164.2188198,127.2564789,48.20385721,33.32745506,8.65261959,2.092798512,182.0490005,13.77761567,179.2510481,15.45971671,Tumor,LUAD
TCGA-49-AARE-01,11.19130551,12.1941792,23832.12585,395.5105328,77.19174023,18.96485204,216.5978454,71.70652273,84.80761298,31.00528764,21.91808554,10.15303567,2.059366628,212.0603706,8.095160821,295.8418476,6.718523734,Tumor,LUAD
TCGA-86-7955-01,2.553530432,1.304397072,4047.968394,226.5383701,73.74742542,23.4097508,267.4795943,41.87863177,44.92780456,24.40987014,34.85992961,83.08824418,2.725081855,116.7904088,3.023908288,80.34991975,4.093108053,Tumor,LUAD
TCGA-86-7711-01,141.4304096,6.014679372,33244.00499,414.2297423,61.61040325,41.9513252,214.8500274,83.42995466,388.6193708,8.771893475,36.31609758,11.71702601,7.215872282,88.54551951,21.57955004,129.1532774,2.908087551,Tumor,LUAD
TCGA-86-8668-01,9.463034551,6.652488854,13286.48852,1206.660369,46.94159411,61.64925064,382.4862989,178.3018081,271.8815973,51.7513873,58.84766888,10.5077226,1.797172635,126.9870896,11.37318057,210.8977616,10.18849644,Tumor,LUAD
