CODE,Group,hsa-mir-106b,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-130b,hsa-mir-146a,hsa-mir-150,hsa-mir-155,hsa-mir-221,hsa-mir-3185,hsa-mir-4256,hsa-mir-4746,hsa-mir-511,hsa-mir-548f-1,hsa-mir-5682,hsa-mir-6127,hsa-mir-6863,hsa-mir-7-3,SampleName
LUAD,Tumor,8.169124139,6.093195442,5.729288025,3.906801915,6.784870002,9.355374494,7.75025835,8.459859429,0,0,0.555588446,4.32038474,0,0,0,0,0.248421893,TCGA-62-8397-01
LUAD,Tumor,9.162280504,6.095637793,5.929074182,5.248204332,6.994213234,10.8844034,8.498582023,7.383535539,0,0,1.251488243,5.961405426,0,0,0,0,0.870677196,TCGA-05-4417-01
LUAD,Tumor,8.908882703,6.02083599,5.41064991,4.047125221,9.373792854,10.56177082,9.571654831,8.130321265,0,0,1.289698155,6.856227827,0,0,0,0,1.059062417,TCGA-97-A4M2-01
LUAD,Tumor,8.359861357,5.314083975,4.895675269,3.762619362,5.403957303,8.764405064,7.207714807,6.853553654,0,0,0.51216417,3.716591163,0,0,0,0,0.51216417,TCGA-97-A4M3-01
LUAD,Tumor,8.881524916,6.127087647,5.690210818,5.823058286,7.835619414,9.954299896,10.74262819,8.372242918,0,0,1.411472888,7.081797119,0.871877548,0,0,0,3.340629489,TCGA-44-2668-01
LUAD,Tumor,9.684919514,6.411093635,5.935362575,5.079564101,8.649288642,10.01992148,8.993592928,7.760170658,0,0,1.061131938,5.203856956,0,0.520675688,0,0,2.015208873,TCGA-49-AAR0-01
LUAD,Tumor,8.340646556,6.211702391,5.543591029,4.30886009,7.923882521,9.586705709,8.058740636,8.682722219,0,0,1.057685243,5.280051823,0,0,0,0,0.282520463,TCGA-97-A4M1-01
LUAD,Tumor,9.660990724,6.519815482,6.286206704,5.236009751,6.042660073,8.832648175,8.482465867,9.263214898,0,0,1.46185017,6.08734305,0.213515262,0,0,0,0.399467534,TCGA-49-4512-01
LUAD,Tumor,9.151915407,7.407130525,7.173574977,4.998821558,5.725689603,7.946766225,7.690748886,7.59494405,0,0,1.307397048,2.588520844,0,0,0,0,0.372939843,TCGA-86-7711-01
LUAD,Tumor,8.437241216,5.47404806,5.202232769,2.177220667,6.649926553,8.767112355,7.691347256,8.550014688,0,0,1.120531768,4.376214176,0,0,0,0,0.47656211,TCGA-86-7713-11A
LUAD,Tumor,8.139998575,5.758338972,5.486447559,2.539741232,6.171136697,8.419353613,7.723551688,8.716722802,0,0,0.734756869,5.662283273,0.22160367,0,0,0,0.871958744,TCGA-44-7667-11A
LUAD,Tumor,10.04460487,6.993890354,6.583983796,6.786972341,10.1004313,12.54647511,11.59440938,9.454872912,0,0,2.091233358,6.009228779,0,0,0,0,0.446094215,TCGA-44-6775-01C
LUAD,Tumor,8.604985032,5.57010944,5.406030876,2.8248098,5.681213417,8.835224408,7.537058853,8.499345364,0,0,0.626039098,3.385955834,0,0,0,0,0.407073159,TCGA-49-6745-11A
LUAD,Tumor,8.64238689,7.28768817,7.013281699,4.689232896,6.160807312,9.329044546,8.111750623,7.603784692,0,0,2.580726788,1.013733086,0,3.082977751,0,0,1.370338398,TCGA-35-5375-01
LUAD,Tumor,9.953399474,6.382143645,6.252545452,5.182630807,8.362396691,11.41751754,9.258977331,9.541574471,0,0,1.60760113,5.52493572,0,0,0,0,0,TCGA-80-5607-01
LUAD,Tumor,9.832283107,5.979701046,5.942342709,5.970451751,4.776900673,8.339089498,6.578489204,8.708737207,0,0,2.732482603,4.689410825,0.265007144,0.488808043,0,0,3.147965694,TCGA-55-8094-01
LUAD,Tumor,8.565287573,6.773013339,6.021332808,4.757827762,6.380424267,9.289396065,8.295783419,7.335172585,0,0,0,5.281635275,0,0,0,0,0,TCGA-05-4430-01
LUAD,Tumor,8.399433857,5.376004984,4.671133523,4.450603568,8.327371295,9.89724581,9.089887299,8.130727935,0,0,1.265693726,5.252363807,0,0,0,0,0.679782288,TCGA-91-A4BD-01
LUAD,Tumor,8.224043849,4.990273457,4.472242037,2.869555202,6.8587915,9.03089622,8.564128762,8.24219176,0,0,0.589449031,4.833123712,0,0,0,0,0,TCGA-55-7910-11A
LUAD,Tumor,9.352600135,6.714578783,6.466307127,4.17024276,6.897574083,10.39651284,8.774463853,9.022148651,0,0,0.48552266,5.062102581,0,0,0,0,1.26323096,TCGA-55-7724-01
LUAD,Tumor,7.894202098,6.034805916,5.498850897,5.241114879,7.416279508,8.929977659,8.247806317,8.849180486,0,0,2.283045817,5.127745976,0.589185335,0,0,0,0.742031226,TCGA-50-6593-01
LUAD,Tumor,9.114432718,6.101349245,5.486456731,5.76260177,6.917144656,8.768938713,7.954120183,7.319918663,0,0,0.628191268,3.17032922,0,0.241077458,0,0,0,TCGA-86-8674-01
LUAD,Tumor,9.60414795,5.471003274,4.912139227,5.36658796,6.913297567,8.864588885,9.841775923,8.519771781,0,0,2.034475631,5.69450443,0,0,0,0,0,TCGA-38-4629-01
LUAD,Tumor,8.471263268,6.732739925,6.571393764,4.236504175,8.376741567,10.39920594,10.26892156,7.821845053,0,0,1.457441951,5.010679777,0.255830627,0,0,0,1.457441951,TCGA-05-5420-01
LUAD,Tumor,9.601622694,6.409602929,5.98083837,4.891768736,7.690637394,9.88199976,7.000487718,9.404888497,0,0,1.24248483,5.706727494,0,0,0,0,1.24248483,TCGA-55-8090-01
LUAD,Tumor,9.693115278,6.083026189,5.732828909,5.3541289,5.988547817,8.006957612,7.677287071,6.238905583,0,0,1.935042154,4.917486751,0.167072701,0.167072701,0,0,0.316789886,TCGA-44-8119-01
LUAD,Tumor,10.01124699,6.66441928,6.486329115,5.335149069,7.646170795,10.44605765,8.985550204,9.648581075,0,0,1.922150646,5.597766211,0,0,0,0,0.695968877,TCGA-55-7994-01
LUAD,Tumor,8.225615928,5.135513405,4.72876247,4.160231744,5.668269662,8.05297994,8.868342013,7.172719379,0,0,2.300257589,5.302665607,0,0,0.477724985,0,0,TCGA-44-4112-01
LUAD,Tumor,8.771438126,6.760144857,6.480070617,5.872095433,7.692753764,10.57846448,9.541678833,7.795067213,0,0,2.212258356,4.587797915,0,0,0,0,0.131763308,TCGA-73-7499-01
LUAD,Tumor,9.101956825,5.663162762,5.199002975,5.032410205,6.339110512,9.926771727,7.901547937,7.210408221,0,0,0.71453128,5.011061951,0,0,0,0,0.401056988,TCGA-73-7498-01
LUAD,Tumor,9.539936369,6.671893342,6.396816555,5.156946745,7.548525241,11.54206914,9.544828599,8.637229527,0,0,0.928323322,5.178692335,0.239536133,0,0,0,0.239536133,TCGA-55-8301-01
LUAD,Tumor,10.44990374,7.09533636,6.387986398,4.635969967,7.368565312,11.19226446,10.01827968,8.468855967,0,0,3.179173108,5.976906057,0,0,0,0,0.389476503,TCGA-95-7944-01
LUAD,Tumor,8.45810203,6.27990105,6.059180836,3.768793781,7.179815859,9.958778025,8.257271715,7.74996037,0,0,1.249688652,4.093856679,0.298247734,0,0,0,0.5452765,TCGA-55-7573-01
LUAD,Tumor,8.738989803,5.747638131,5.365755972,4.178220806,7.415392826,10.97738503,9.037673584,9.127277323,0,0,0.981727006,4.394259357,0.340120136,0,0,0,0.340120136,TCGA-75-7030-01
LUAD,Tumor,8.462121911,5.813798709,5.594709172,3.043692887,7.418311033,8.971846948,7.946522616,8.633135851,0,0,0.930358119,5.376160578,0,0,0,0,0,TCGA-44-7660-11A
LUAD,Tumor,9.299720247,6.955082772,6.757259693,3.931098203,5.273902919,7.711488767,7.276597643,7.499482545,0,0,2.053905817,3.645320878,2.053905817,1.67486511,0,0,0.865788986,TCGA-78-7220-01
LUAD,Tumor,8.621207046,5.532952596,5.351364124,5.7486623,8.615725041,10.11875332,9.1592033,7.279100053,0,0,1.580736916,4.279385266,0,0,0,0,0.32066143,TCGA-MP-A4SW-01
LUAD,Tumor,10.29301549,6.503466029,6.313740841,7.030310617,8.465985844,10.85901032,9.839052429,8.039003497,0,0,1.71955628,4.185877326,2.588973863,0,0,0,1.002408011,TCGA-75-7031-01
LUAD,Tumor,8.131797595,6.493459332,6.136266108,4.906415582,5.96647795,8.36661722,7.125974279,8.527928151,0,0,1.126490556,3.99178993,0,0,0,0,0,TCGA-86-8278-01
LUAD,Tumor,8.369256005,5.830110708,5.384402733,4.779267128,6.259280058,9.263769807,7.519801119,6.645161628,0,0,1.05658769,1.989144822,0,0.344829633,0,0,2.084070049,TCGA-NJ-A55R-01
LUAD,Tumor,8.832561216,5.060940704,4.675061198,4.18862793,6.180920015,8.566520574,7.10679233,7.149874762,0,0,1.031774877,2.511067966,0,0,0,0,0.60622332,TCGA-49-4486-01
LUAD,Tumor,9.2228952,5.635325465,5.505229151,4.584292935,6.160378895,8.499081586,8.46130292,6.482988287,0,0,0.831296804,2.690413743,0,0,0,0,0.474713263,TCGA-55-A48Y-01
LUAD,Tumor,8.801999368,6.144310669,5.531068744,4.099004953,6.435984507,9.531037444,8.008181623,8.317306429,0,0,1.593147691,5.759267068,0,0,0,0,0.518262184,TCGA-91-8496-01
LUAD,Tumor,10.04889891,5.721503798,3.404095603,4.46527978,0,11.44136794,5.494925552,7.71408337,0,1.544591717,2.273345501,4.696204803,0,0,0,0,0,TCGA-44-2655-11A
LUAD,Tumor,7.848905343,5.199184062,4.60684898,4.790027617,8.022145221,11.13199802,10.48064193,7.027684258,0,0,2.008611662,5.188347907,0.350388617,0,0,0,1.070126184,TCGA-MP-A4TJ-01
LUAD,Tumor,9.77062385,7.450438865,7.255749435,4.845877645,8.144623827,11.84398573,9.657973254,8.337033649,0,0,2.054600889,5.042794946,0,0,0,0,0.275348008,TCGA-49-4487-01
LUAD,Tumor,9.91583041,6.612370429,6.078999551,6.822119295,6.705263743,8.152962968,7.555933569,11.1172912,0,0,2.152165243,6.373528556,1.542930573,1.103205546,0,0,0.467563296,TCGA-64-5775-01
LUAD,Tumor,8.879001506,6.420389275,6.067690253,4.439113583,7.670237364,10.87688187,8.779839063,9.251027141,0,0,1.744764748,5.979042415,1.269536505,0,0,0,1.842593525,TCGA-44-7661-01
LUAD,Tumor,9.303712036,6.344223105,6.058318985,5.10163142,6.755579429,8.140156942,6.310262657,6.829371258,0,0,1.348512885,3.759559817,0,0,0,0,0,TCGA-55-8615-01
LUAD,Tumor,9.019909098,6.35519518,6.230784302,5.218177814,6.381443278,8.130693129,7.910446529,6.381443278,0,0,2.778638377,3.302790025,0,1.702494428,0,0,1.487335075,TCGA-75-6211-01
LUAD,Tumor,8.913801597,6.104896728,5.764610542,4.622187968,6.351536373,6.655424462,5.903631861,5.485169921,0,0,2.019793347,2.454450716,0,0.688002165,0,0,0.688002165,TCGA-MP-A4TE-01
LUAD,Tumor,9.297219779,6.754788875,6.569835593,3.591998651,8.829590635,12.51978366,9.888167911,9.077847967,0,0,1.410775259,4.090435886,0,0,0,0,0.634995587,TCGA-38-7271-01
LUAD,Tumor,10.77929223,6.823280319,6.162389717,6.505535276,6.417813233,9.475050946,7.958945887,8.078190888,0,0,2.258059963,5.835964182,0,0,0,0,0.395380925,TCGA-62-8399-01
LUAD,Tumor,9.915506933,6.711968495,6.261308583,5.182548776,6.743631252,8.790420358,8.948218556,6.769030039,0,0,1.906575092,1.639118225,0.508885983,0,0,0,1.181962503,TCGA-49-AAR2-01
LUAD,Tumor,10.07601474,6.95633035,6.425355772,5.485554861,9.855568913,11.09686716,8.440111801,7.416938215,0,0,2.051769528,4.723074997,0,0,0,0,0.569512479,TCGA-86-7953-01
LUAD,Tumor,8.528673997,5.989541893,5.725228516,3.903854955,7.699300982,9.541928654,8.458404895,9.004513836,0,0,1.18998961,5.739140701,0.173960182,0,0,0,1.482391917,TCGA-75-5126-01
LUAD,Tumor,9.167238029,6.741455121,6.306407567,5.175767811,7.43611573,9.750424756,8.195734567,8.303809072,0,0,1.611842806,5.742334823,0.247255517,0,0,0,0.45827175,TCGA-86-8055-01
LUAD,Tumor,9.59863722,5.976022949,4.372242761,4.865764394,5.976022949,12.8768435,6.73590522,8.226233548,0,0,2.729308258,4.794365696,0,0,0,0,0,TCGA-44-2665-11A
LUAD,Tumor,9.290436815,6.746557786,6.380812499,5.674384323,6.465238992,8.132980072,7.761234623,6.29673309,0,0,1.960341186,3.702958794,0.383356483,0.685935665,0,0,1.714924661,TCGA-55-5899-01
LUAD,Tumor,9.414853382,6.147031486,5.761255164,4.511860603,6.349520321,8.852691251,8.235367327,6.096467016,0,0,0.817815604,2.355796056,0,0,0,0,0,TCGA-86-8359-01
LUAD,Tumor,9.937409379,6.159662464,6.159662464,6.808535478,5.000696203,6.872421769,6.687466837,5.509361982,0,0,3.325195703,2.462402608,0,0,0,0,2.462402608,TCGA-05-4420-01
LUAD,Tumor,9.306130939,6.260728046,6.056568182,5.155862101,6.904278204,10.16935481,8.645493772,7.93138719,0,0,1.168274897,5.032987793,0,0,0,0,0.187264806,TCGA-49-AARN-01
LUAD,Tumor,9.782855915,6.134625676,5.768683623,5.543757054,7.820779228,10.93486053,9.391372281,8.876753634,0,0,3.922840827,5.637975713,0,0,0,0,1.364059134,TCGA-38-4625-01
LUAD,Tumor,8.876402469,6.148489334,5.541061045,4.90785063,4.698061418,8.620733704,7.737593325,8.062873567,0,0,1.59998328,3.783329562,0,0,0,0,0.367594722,TCGA-55-8505-01
LUAD,Tumor,8.742322992,6.735695464,6.193506239,4.251464005,8.064144522,11.35038355,9.290746501,8.418195658,0,0,2.055945619,5.952039615,0.53721256,0,0,0,0.53721256,TCGA-99-8028-01
LUAD,Tumor,8.937058011,6.407993102,6.156665944,4.666649067,7.485146706,9.037979783,8.20340223,9.090734881,0,0,1.18835851,3.451056249,0,0,0,0,0.577147936,TCGA-38-6178-01
LUAD,Tumor,9.036773344,5.840050886,5.586163165,5.352280066,7.467934716,9.433374235,8.435887301,8.210334846,0,0,1.019398045,3.297606994,0,0,0,0,0.269529923,TCGA-44-A4SU-01
LUAD,Tumor,10.21860603,7.38458962,6.918314587,5.132938787,6.982093063,10.8296649,9.555357605,10.02156592,0,0,2.46003349,5.295337471,0.567924081,0,0,0,1.382922849,TCGA-83-5908-01
LUAD,Tumor,8.133513771,5.368307919,4.765504513,3.676040784,7.707670955,7.924788274,8.438224151,7.765346574,0,0,1.435782189,5.214167868,0,0,0,0,1.060174003,TCGA-55-6543-01
LUAD,Tumor,9.965264239,6.653165162,6.179633101,6.589686228,6.222116312,6.488902222,8.541140225,7.371861379,0,0,0,4.502232823,0,1.058748027,0,0,0,TCGA-64-1678-01
LUAD,Tumor,10.03956509,6.859510051,6.645437354,4.87518827,8.446046875,12.15462671,9.433179088,8.142270565,0,0,0.721757618,5.411024601,0.282614163,0,0,0,0.899629641,TCGA-91-6835-01
LUAD,Tumor,8.469120359,6.066745274,5.961484747,4.312218618,8.425637843,10.07630618,9.582176162,9.458181265,0,0,1.062407735,3.432388896,0.787106442,0,0,0,0.446579146,TCGA-69-7761-01
LUAD,Tumor,9.154471157,5.970623269,5.510251913,5.395218649,7.715951107,10.82419877,8.861827396,9.612139356,0,0,0.735814153,6.00465853,0.414317415,0,0,0,0.584003271,TCGA-49-AARO-01
LUAD,Tumor,10.2329172,7.219343086,7.155727166,7.808170124,6.737783605,6.269099705,8.28738888,8.947704631,0,0,2.60286161,2.132007219,0,1.890102273,0,0,4.802037615,TCGA-44-5644-01
LUAD,Tumor,9.317622088,6.324485582,5.817606886,5.569730833,8.333218622,10.952397,9.752644748,8.164405511,0,0,2.72375251,4.529433178,0,0,0,0,0.992242005,TCGA-MP-A4SV-01
LUAD,Tumor,8.258562491,4.889062092,4.490163256,2.98677261,7.230367602,8.503108767,7.795726693,8.166491924,0,0,0.29971356,2.230938625,0.547744952,0,0,0,0.29971356,TCGA-97-7938-01
LUAD,Tumor,8.932206001,6.00991582,5.614016507,4.320462799,7.633209158,10.78060728,8.736271846,7.5120474,0,0,1.55243462,3.843590264,0,0,0,0,0.610902233,TCGA-53-7626-01
LUAD,Tumor,9.467416977,6.533272132,6.220672786,4.488760172,8.410321386,11.6186576,9.539537106,7.791375695,0,0,1.001745326,4.681424695,0,0,0,0,0.263616176,TCGA-86-8076-01
LUAD,Tumor,8.21912766,5.26383702,4.541005209,2.727707247,7.002133081,8.564814947,8.53567908,8.329955481,0,0,1.057652669,3.639735745,0,0,0,0,0.518652967,TCGA-91-6835-11A
LUAD,Tumor,9.070764702,6.946122136,6.659213165,6.673569992,9.144766734,10.88200922,12.99243142,9.326099753,0,0,1.595321761,6.860867153,0,0,0,0,2.011649132,TCGA-35-4123-01
LUAD,Tumor,9.161863473,5.410679315,5.166767778,2.820746532,7.487568653,8.713805222,7.303434341,8.561411987,0,0,0.940341179,5.569869944,0.451638943,0,0,0,0.451638943,TCGA-44-7659-11A
LUAD,Tumor,8.897638543,6.150841933,5.677272566,4.03365954,7.60968127,10.45718171,9.535733187,8.325641803,0,0,1.4375644,6.649777811,0.390293483,0,0,0,0.390293483,TCGA-55-8621-01
LUAD,Tumor,8.20690826,5.216082658,4.771132984,4.864559587,7.236460492,10.81409093,8.459877121,7.983545388,0,0,0.449279279,4.183630221,0,0,0,0,0.791368173,TCGA-49-4501-01
LUAD,Tumor,8.026964986,4.685059354,4.553153301,5.040752668,6.81357693,9.077988149,8.652603261,5.988344421,0,0,1.484462991,3.254158478,0,0,0,0,0.535588178,TCGA-44-3918-01
LUAD,Tumor,8.357862489,5.383102555,4.722873474,4.3758287,7.33908298,9.595647853,9.256410517,8.25114912,0,0,0,5.782441539,0,0,0,0,0.853265934,TCGA-44-2655-01
LUAD,Tumor,8.930597904,5.539824965,5.198808864,4.553894779,7.426456947,9.400929879,9.082144397,7.494779567,0,0,1.582539143,3.794581494,0,0,0,0,0.240448669,TCGA-86-8672-01
LUAD,Tumor,8.285098324,5.31242612,4.891585855,2.08839944,6.074374309,8.203511323,6.71748688,8.693837204,0,0,0.198937895,4.134180271,0.37373729,0,0,0,0.670306476,TCGA-78-7540-11A
LUAD,Tumor,8.664532329,5.494150377,5.16700259,4.150968382,6.886979588,10.2471226,8.474650347,8.645898318,0,0,1.099678974,6.036656738,0,0,0,0,0,TCGA-97-8552-01
LUAD,Tumor,8.940408766,6.108999443,5.902056716,4.44312218,5.399757522,8.15143229,7.34860698,7.272653904,0,0,1.593412577,3.998922716,0,0,0,0,0.365392434,TCGA-78-7148-01
LUAD,Tumor,8.024491306,5.492268148,5.333360543,6.250117058,7.414444745,8.451909158,8.432436139,8.29902036,0,0,0,4.713370842,0.66615576,0,0,0,0,TCGA-67-3770-01
LUAD,Tumor,9.638189592,6.936914757,6.666859409,6.013137282,6.529884711,8.305684652,7.805796975,8.511527473,0,0,1.973896664,5.158700645,0.274008739,0,0,0,0.274008739,TCGA-44-7662-01
LUAD,Tumor,9.292040326,6.551717366,6.196874043,4.050555417,8.079940156,11.18528097,10.52651728,7.782735303,0,0,1.906027028,4.248919367,0,0,0,0,0.384388054,TCGA-44-6145-01
LUAD,Tumor,8.58394332,5.944226168,5.509748786,3.696024537,5.912234408,8.022783937,8.002307356,6.907179514,0,0,0.658758061,3.584449892,0,0.254482783,0,0,0.470734677,TCGA-69-A59K-01
LUAD,Tumor,9.175184418,6.190240331,5.549409561,5.365256605,6.846885152,9.512866451,8.565584355,7.828782895,0,0,3.372030205,6.591028526,0,0,0,0,0,TCGA-38-4626-01
LUAD,Tumor,10.0864825,8.003863488,7.763614665,5.625383393,6.711942334,10.53844951,8.457156803,6.994539482,0,0,1.439354519,3.404245505,1.393083908,0,0,0,0.329753938,TCGA-91-6840-01
LUAD,Tumor,9.695149209,6.586507896,6.172474914,5.855538685,7.728902759,10.21677721,8.711814498,8.580635767,0,0,1.463729687,4.971267174,0,0,0,0,0.400181584,TCGA-55-6981-01
LUAD,Tumor,8.406789008,5.840070808,5.463397672,2.73851537,8.996437022,9.533072179,8.683361691,8.206322921,0,0,0.749199567,6.156953135,0,0,0,0,0.539934989,TCGA-55-7570-11A
LUAD,Tumor,8.12023628,5.328461958,4.911680127,5.722024049,7.3708335,10.35235401,8.990831401,8.975152367,0,0,1.502359119,5.352933767,0.297639859,0,0,0,0,TCGA-62-A46R-01
LUAD,Tumor,11.22636768,7.399250611,7.090960147,6.798906802,4.903993546,8.43022928,6.052564573,7.520355558,0,0,2.857185602,3.485659443,2.368489839,0,0,0,0,TCGA-86-8054-01
LUAD,Tumor,9.573672662,6.638534499,6.387637432,4.619223358,6.654605499,8.616907448,8.237344719,8.079636805,0,0,1.62882631,3.967932923,0,0,0,0,0.982986641,TCGA-05-4405-01
LUAD,Tumor,9.543811118,5.395463188,5.116663263,4.314854054,6.054690983,8.453489693,7.574174315,7.102494129,0,0,1.067485904,3.116106373,0,0,0,0,1.402540464,TCGA-62-A46S-01
LUAD,Tumor,8.595091899,5.649835812,5.400945577,4.842864668,6.438710328,8.273821516,8.239069291,7.699391997,0,0,1.614755539,4.915091231,0,0,0,0,0.372569928,TCGA-97-7554-01
LUAD,Tumor,8.047160385,5.304483662,4.721792992,4.901563817,6.453983565,8.426983826,7.739654471,7.502554374,0,0,1.459890585,5.20527274,0,0,0,0,0,TCGA-73-4675-01
LUAD,Tumor,8.356662573,5.709669376,4.940584696,4.790635215,7.003645375,9.367320026,9.114136213,7.648725082,0,0,1.387809729,3.276549817,0,0,0,0,0.489751515,TCGA-MN-A4N5-01
LUAD,Tumor,9.655305781,6.676543502,5.511751357,5.935654876,5.700438414,12.14532055,7.527149841,7.504817669,0,0,3.922830935,4.112003802,0,0,0,0,0,TCGA-44-3398-11B
LUAD,Tumor,10.04825118,6.913761322,6.449671322,5.829313066,6.281808043,10.35074901,8.555745843,7.599076707,0,0,2.423301975,5.614818808,0,0,0,0,0,TCGA-93-8067-01
LUAD,Tumor,9.423819841,7.17486358,7.009435781,6.622206275,6.631726958,9.867837506,7.899315252,7.241671913,0,0,2.972429269,4.291969416,0.407213506,0,0,0,0.724426757,TCGA-49-6743-01
LUAD,Tumor,9.286711411,6.110417452,5.390831025,4.705204332,8.446572169,11.28349717,10.20462302,9.014174069,0,0,1.724133777,5.834396489,1.607785749,0,0,0,1.607785749,TCGA-55-A493-01
LUAD,Tumor,9.296223797,5.845954825,5.604950999,4.110236693,7.21228438,10.26660845,8.70255708,9.13271222,0,0,1.58406294,5.929409755,0,0,0,0,1.439720466,TCGA-49-6745-01
LUAD,Tumor,9.328031154,6.470410884,6.08817805,5.994689778,7.612894705,10.99323145,9.180240567,8.056041422,0,0,1.612789606,3.08488652,0.416827854,0.091992236,0,0.091992236,0.739829097,TCGA-44-6147-01
LUAD,Tumor,9.421923545,6.872298435,6.330482965,5.50910604,6.464930173,9.735600597,8.231521686,8.52880464,0,0,1.064675949,4.18973499,0.2849168,0,0,0,0,TCGA-55-8514-01
LUAD,Tumor,9.099164399,6.86354101,6.655142823,4.318070586,8.21221366,11.07809894,9.918161013,9.481613151,0,0,1.17830416,4.122704355,0,0,0,0,1.007543572,TCGA-55-7911-01
LUAD,Tumor,9.489051471,6.307793943,5.94585396,4.493934781,5.545400381,8.600453261,8.234273937,6.832076168,0,0,2.746893383,2.649216047,0,0,0,0,0.909870624,TCGA-62-A471-01
LUAD,Tumor,11.27163452,8.015537142,7.41308655,5.328886286,7.833017592,11.17993559,8.962190468,7.919995964,0,0,1.637106154,5.107065301,0,0,0,0,2.813473794,TCGA-44-6778-01
LUAD,Tumor,9.098795406,5.801664856,5.491603232,2.428240229,7.179350301,9.239402837,7.306148276,8.806273039,0,0,1.008139046,4.590463995,0,0,0,0,0.590394109,TCGA-55-7574-11A
LUAD,Tumor,9.911167022,6.925267623,6.599466757,5.200756216,8.778352858,11.61573138,10.49547654,9.758921368,0,0,2.228125415,6.153263677,0.69082649,0,0,0,1.723899264,TCGA-75-6205-01
LUAD,Tumor,8.819004031,5.87573547,5.298632328,4.925849446,8.764150504,10.44903268,9.398693083,8.871296005,0,0,1.481552114,6.752647142,0,0,0,0,0.442012442,TCGA-75-6203-01
LUAD,Tumor,8.478783122,5.488565909,4.993922895,5.365953257,7.473571847,10.56184151,10.18749441,8.111151673,0,0,0.753518965,4.286828893,0,0,0,0,0.753518965,TCGA-L9-A444-01
LUAD,Tumor,9.933801623,6.954235216,6.78267455,6.083465775,7.545042858,10.06207897,10.4910443,7.262539503,0,0,1.888838695,3.360181364,0,0,0,0,1.811582825,TCGA-64-5779-01
LUAD,Tumor,8.858923436,5.976671276,5.698078759,3.723599843,5.665706848,8.042416256,6.753529701,8.254262912,0,0,0.942261507,1.821395522,0.299108648,0.299108648,0,0,0.758007187,TCGA-78-7156-01
LUAD,Tumor,8.467414156,4.57348905,4.420135329,3.828400659,6.142213113,8.624871249,8.181527244,8.108102067,0,0,0,4.776706845,0,0,0,0,0,TCGA-44-2666-01
LUAD,Tumor,10.40105407,7.766376382,7.393641587,5.077898686,7.534196452,9.708689631,9.372999975,7.505208941,0,0,3.640548167,5.3483779,0,0,0,0,0.863450071,TCGA-78-8640-01
LUAD,Tumor,8.908284879,5.510672054,5.138787893,5.352670508,7.13111064,9.821020549,8.423382812,8.134073946,0,0,0.293024337,5.788547568,0,0,0,0,0.536463761,TCGA-44-6777-01
LUAD,Tumor,8.633796328,5.760564783,5.172159768,4.299862331,7.748931381,10.0202468,9.200456322,6.953788901,0,0,1.28580878,4.851242973,0.238509297,0,0,0,0.443126027,TCGA-50-5930-01
LUAD,Tumor,8.260952051,5.877015358,5.523562677,3.821214471,7.927858763,10.36338081,9.009715895,8.481200171,0,0,1.148099149,4.880659766,0,0,0,0,0.314108308,TCGA-67-6216-01
LUAD,Tumor,9.438698114,6.322232111,5.995196313,4.447565642,8.069006958,10.59318531,9.456985615,8.726087033,0,0,0.727477888,4.414676036,0.219010493,0,0,0,0.727477888,TCGA-05-4410-01
LUAD,Tumor,10.25725867,6.676842047,6.400350271,4.835855979,7.891957284,10.08098163,8.831055005,8.065351079,0,0,1.669435471,5.287864831,0,0,0,0,1.75666637,TCGA-91-6828-01
LUAD,Tumor,8.255683079,6.304993782,6.039056604,3.556771134,5.39154125,9.322014251,7.421980255,8.388449977,0,0,0.805509566,3.868813766,0,0,0,0,0.201072983,TCGA-97-8174-01
LUAD,Tumor,9.550104306,6.86858494,6.567943789,5.658873028,5.507170912,8.51833731,7.54541887,7.168723658,0,0,0.929884145,4.867309286,0,0,0,0,0.472914018,TCGA-44-6774-01
LUAD,Tumor,8.996239746,5.606469767,4.809841427,4.057396029,9.743934149,8.693717575,8.353699175,7.902183605,0,0,0.659564753,2.282155983,0,0,0,0,0.254838301,TCGA-L9-A50W-01
LUAD,Tumor,9.332335212,6.018876376,5.65659759,4.728054211,7.3884191,10.77506882,9.146538582,9.070136432,0,0,0.966558931,5.143648431,0,0,0,0,0.120010803,TCGA-55-6980-01
LUAD,Tumor,9.009617677,5.896472131,5.296949602,3.64034548,9.276960575,11.02384155,10.26439277,8.775806945,0,0,1.301123451,4.566523177,0,0,0,0,0.792524723,TCGA-78-7163-11A
LUAD,Tumor,9.181723595,5.811210186,5.288345863,3.60422306,6.114382914,9.31855629,7.197247818,8.60855666,0,0,1.209822648,6.029927404,0,0,0,0,0,TCGA-55-8207-01
LUAD,Tumor,8.718780135,6.048895185,5.560937944,4.141873429,7.525029779,10.99715994,8.458035082,8.876853338,0,0,1.401567122,4.818050733,0.303991111,0,0,0,1.524283374,TCGA-NJ-A55O-01
LUAD,Tumor,8.209094329,5.308204567,4.905253651,4.012685586,7.075296644,7.425788016,9.021686187,8.346738178,0,0,1.342597411,5.234438243,0.524944274,0,0,0,0.909010376,TCGA-50-5933-01
LUAD,Tumor,8.830663636,6.055873646,5.652163043,4.871555475,7.718173885,10.20517086,9.020943298,7.312804685,0,0,0.818986318,4.871555475,0,0,0,0,0.466844258,TCGA-86-A4P7-01
